source,gentime, athop, hopcount,priority, reachedTime
6,470,2,2,1, 472
7,472,1,1,1, 473
25,475,2,2,1, 477
8,476,1,1,1, 477
30,473,3,5,1, 478
9,477,2,2,1, 479
26,477,3,5,1, 482
17,479,3,3,1, 482
24,489,1,1,1, 490
17,499,3,3,1, 502
24,509,1,1,1, 510
25,515,2,2,1, 517
17,519,3,3,1, 522
1,526,1,1,1, 527
24,529,1,1,0, 530
1,546,1,1,0, 547
24,549,1,1,0, 550
7,552,1,1,1, 553
25,555,2,2,1, 557
31,556,2,2,1, 558
1,566,1,1,1, 567
24,569,1,1,0, 570
7,572,1,1,0, 573
1,586,1,1,0, 587
22,586,4,4,1, 590
24,589,1,1,1, 590
23,588,3,3,1, 591
7,592,1,1,0, 593
8,596,1,1,0, 597
5,587,3,11,1, 598
27,592,4,6,1, 598
30,593,3,5,1, 598
31,596,2,2,1, 598
9,597,2,2,1, 599
11,594,4,6,1, 600
29,598,4,4,1, 602
14,599,3,3,1, 602
1,606,1,1,1, 607
8,616,1,1,1, 617
16,619,2,2,1, 621
1,626,1,1,1, 627
8,636,1,1,0, 637
1,646,1,1,1, 647
8,656,1,1,0, 657
16,659,2,2,1, 661
1,666,1,1,1, 667
7,672,1,1,1, 673
8,676,1,1,0, 677
31,676,2,2,1, 678
16,679,2,2,1, 681
29,678,4,4,1, 682
14,679,3,3,1, 682
1,686,1,1,0, 687
22,686,4,4,1, 690
7,692,1,1,1, 693
8,696,1,1,1, 697
31,696,2,2,1, 698
14,699,3,3,1, 702
13,699,4,4,1, 703
2,703,2,4,1, 707
1,706,1,1,0, 707
22,706,4,4,1, 710
3,707,3,3,1, 710
5,707,3,3,1, 710
24,709,1,1,0, 710
23,708,3,3,1, 711
7,712,1,1,0, 713
8,716,1,1,1, 717
9,717,2,2,1, 719
26,717,3,3,1, 720
15,721,2,2,1, 723
24,729,1,1,0, 730
8,736,1,1,0, 737
31,736,2,2,1, 738
15,741,2,2,1, 743
24,749,1,1,0, 750
23,748,3,3,1, 751
8,756,1,1,0, 757
15,761,2,2,1, 763
24,769,1,1,0, 770
23,768,3,3,1, 771
8,776,1,1,1, 777
15,781,2,2,1, 783
5,787,3,3,1, 790
24,789,1,1,0, 790
21,787,5,5,1, 792
6,790,2,2,1, 792
7,792,1,1,0, 793
15,801,2,2,1, 803
22,806,4,4,1, 810
24,809,1,1,1, 810
6,810,2,2,1, 812
7,812,1,1,0, 813
15,821,2,2,1, 823
1,826,1,1,1, 827
22,826,4,4,1, 830
5,827,3,3,1, 830
24,829,1,1,0, 830
21,827,5,5,1, 832
6,830,2,2,1, 832
19,826,5,7,1, 833
7,832,1,1,0, 833
30,833,3,5,1, 838
28,834,5,5,1, 839
26,837,3,3,1, 840
1,846,1,1,0, 847
1,866,1,1,1, 867
1,886,1,1,1, 887
1,906,1,1,0, 907
8,916,1,1,1, 917
16,919,2,2,1, 921
1,926,1,1,1, 927
8,936,1,1,0, 937
16,939,2,2,1, 941
1,946,1,1,0, 947
24,949,1,1,1, 950
30,953,3,3,1, 956
25,955,2,2,1, 957
8,956,1,1,0, 957
28,954,5,5,1, 959
9,957,2,2,1, 959
26,957,3,3,1, 960
29,958,4,4,1, 962
1,966,1,1,1, 967
24,969,1,1,0, 970
16,979,2,2,1, 981
1,986,1,1,1, 987
24,989,1,1,0, 990
1,1006,1,1,1, 1007
24,1009,1,1,0, 1010
5,1007,3,5,1, 1012
7,1012,1,1,1, 1013
6,1010,2,4,1, 1014
28,1014,5,7,1, 1021
16,1019,2,2,1, 1021
1,1026,1,1,0, 1027
24,1029,1,1,0, 1030
7,1032,1,1,0, 1033
8,1036,1,1,1, 1037
9,1037,2,2,1, 1039
17,1039,3,3,1, 1042
1,1046,1,1,0, 1047
24,1049,1,1,0, 1050
7,1052,1,1,0, 1053
8,1056,1,1,1, 1057
9,1057,2,2,1, 1059
17,1059,3,3,1, 1062
1,1066,1,1,0, 1067
24,1069,1,1,1, 1070
7,1072,1,1,1, 1073
25,1075,2,2,1, 1077
8,1076,1,1,0, 1077
9,1077,2,2,1, 1079
17,1079,3,3,1, 1082
24,1089,1,1,1, 1090
6,1090,2,2,1, 1092
7,1092,1,1,1, 1093
25,1095,2,2,1, 1097
8,1096,1,1,0, 1097
24,1109,1,1,0, 1110
7,1112,1,1,0, 1113
8,1116,1,1,1, 1117
24,1129,1,1,1, 1130
6,1130,2,2,1, 1132
7,1132,1,1,0, 1133
25,1135,2,2,1, 1137
8,1136,1,1,0, 1137
27,1132,4,8,1, 1140
28,1134,5,7,1, 1141
14,1139,3,3,1, 1142
1,1146,1,1,0, 1147
8,1156,1,1,0, 1157
1,1166,1,1,0, 1167
25,1175,2,2,1, 1177
8,1176,1,1,1, 1177
9,1177,2,2,1, 1179
1,1186,1,1,0, 1187
25,1195,2,2,1, 1197
8,1196,1,1,0, 1197
17,1199,3,3,1, 1202
8,1216,1,1,1, 1217
31,1216,2,4,1, 1220
16,1219,2,2,1, 1221
23,1228,3,3,1, 1231
8,1236,1,1,1, 1237
16,1239,2,2,1, 1241
22,1246,4,4,1, 1250
24,1249,1,1,1, 1250
6,1250,2,2,1, 1252
7,1252,1,1,1, 1253
30,1253,3,3,1, 1256
8,1256,1,1,1, 1257
28,1254,5,5,1, 1259
29,1258,4,4,1, 1262
1,1266,1,1,1, 1267
24,1269,1,1,1, 1270
31,1276,2,2,1, 1278
1,1286,1,1,1, 1287
24,1289,1,1,0, 1290
1,1306,1,1,0, 1307
24,1309,1,1,0, 1310
9,1317,2,2,1, 1319
27,1312,4,8,1, 1320
11,1314,4,6,1, 1320
26,1317,3,3,1, 1320
16,1319,2,2,1, 1321
24,1329,1,1,1, 1330
24,1349,1,1,0, 1350
4,1366,4,4,1, 1370
5,1367,3,3,1, 1370
24,1369,1,1,0, 1370
7,1372,1,1,1, 1373
8,1376,1,1,0, 1377
29,1378,4,4,1, 1382
15,1381,2,2,1, 1383
24,1389,1,1,0, 1390
8,1396,1,1,0, 1397
31,1396,2,2,1, 1398
15,1401,2,2,1, 1403
29,1398,4,6,1, 1404
24,1409,1,1,0, 1410
23,1408,3,3,1, 1411
21,1407,5,5,1, 1412
8,1416,1,1,1, 1417
31,1416,2,2,1, 1418
29,1418,4,6,1, 1424
1,1426,1,1,1, 1427
22,1426,4,4,1, 1430
24,1429,1,1,0, 1430
23,1428,3,3,1, 1431
21,1427,5,5,1, 1432
25,1435,2,2,1, 1437
8,1436,1,1,1, 1437
16,1439,2,2,1, 1441
1,1446,1,1,0, 1447
23,1448,3,3,1, 1451
6,1450,2,2,1, 1452
7,1452,1,1,0, 1453
8,1456,1,1,0, 1457
31,1456,2,2,1, 1458
26,1457,3,3,1, 1460
1,1466,1,1,1, 1467
7,1472,1,1,0, 1473
8,1476,1,1,0, 1477
31,1476,2,2,1, 1478
1,1486,1,1,0, 1487
6,1490,2,2,1, 1492
7,1492,1,1,1, 1493
8,1496,1,1,0, 1497
31,1496,2,2,1, 1498
1,1506,1,1,0, 1507
25,1515,2,2,1, 1517
8,1516,1,1,1, 1517
1,1526,1,1,0, 1527
25,1535,2,2,1, 1537
8,1536,1,1,1, 1537
2,1543,2,4,1, 1547
1,1546,1,1,1, 1547
3,1547,3,3,1, 1550
24,1549,1,1,1, 1550
23,1548,3,3,1, 1551
25,1555,2,2,1, 1557
8,1556,1,1,1, 1557
26,1557,3,3,1, 1560
16,1559,2,2,1, 1561
17,1559,3,3,1, 1562
24,1569,1,1,0, 1570
8,1576,1,1,1, 1577
24,1589,1,1,0, 1590
8,1596,1,1,0, 1597
24,1609,1,1,0, 1610
7,1612,1,1,1, 1613
6,1610,2,4,1, 1614
8,1616,1,1,0, 1617
13,1619,4,4,1, 1623
15,1621,2,2,1, 1623
1,1626,1,1,0, 1627
24,1629,1,1,1, 1630
7,1632,1,1,0, 1633
8,1636,1,1,1, 1637
1,1646,1,1,1, 1647
24,1649,1,1,0, 1650
7,1652,1,1,0, 1653
8,1656,1,1,0, 1657
1,1666,1,1,1, 1667
24,1669,1,1,0, 1670
7,1672,1,1,0, 1673
8,1676,1,1,0, 1677
1,1686,1,1,0, 1687
24,1689,1,1,0, 1690
7,1692,1,1,0, 1693
8,1696,1,1,0, 1697
26,1697,3,3,1, 1700
13,1699,4,4,1, 1703
2,1703,2,2,1, 1705
1,1706,1,1,1, 1707
3,1707,3,3,1, 1710
24,1709,1,1,1, 1710
7,1712,1,1,1, 1713
8,1716,1,1,0, 1717
13,1719,4,4,1, 1723
15,1721,2,2,1, 1723
24,1729,1,1,1, 1730
6,1730,2,2,1, 1732
7,1732,1,1,0, 1733
8,1736,1,1,1, 1737
31,1736,2,2,1, 1738
1,1746,1,1,0, 1747
24,1749,1,1,1, 1750
23,1748,3,3,1, 1751
8,1756,1,1,1, 1757
9,1757,2,2,1, 1759
16,1759,2,2,1, 1761
1,1766,1,1,1, 1767
24,1769,1,1,0, 1770
23,1768,3,3,1, 1771
8,1776,1,1,0, 1777
9,1777,2,2,1, 1779
1,1786,1,1,0, 1787
24,1789,1,1,1, 1790
25,1795,2,2,1, 1797
8,1796,1,1,0, 1797
9,1797,2,2,1, 1799
16,1799,2,2,1, 1801
24,1809,1,1,1, 1810
25,1815,2,2,1, 1817
24,1829,1,1,0, 1830
25,1835,2,2,1, 1837
24,1849,1,1,1, 1850
23,1848,3,3,1, 1851
7,1852,1,1,1, 1853
31,1856,2,2,1, 1858
4,1866,4,4,1, 1870
5,1867,3,3,1, 1870
8,1876,1,1,0, 1877
8,1896,1,1,1, 1897
16,1899,2,2,1, 1901
1,1906,1,1,0, 1907
25,1915,2,2,1, 1917
8,1916,1,1,1, 1917
17,1919,3,3,1, 1922
1,1926,1,1,1, 1927
25,1935,2,2,1, 1937
8,1936,1,1,0, 1937
26,1937,3,3,1, 1940
16,1939,2,2,1, 1941
1,1946,1,1,0, 1947
8,1956,1,1,0, 1957
16,1959,2,2,1, 1961
1,1966,1,1,0, 1967
24,1969,1,1,0, 1970
25,1975,2,2,1, 1977
8,1976,1,1,1, 1977
26,1977,3,3,1, 1980
14,1979,3,3,1, 1982
13,1979,4,4,1, 1983
1,1986,1,1,0, 1987
24,1989,1,1,0, 1990
7,1992,1,1,1, 1993
8,1996,1,1,0, 1997
26,1997,3,3,1, 2000
1,2006,1,1,1, 2007
24,2009,1,1,0, 2010
7,2012,1,1,0, 2013
8,2016,1,1,0, 2017
26,2017,3,3,1, 2020
2,2023,2,2,1, 2025
1,2026,1,1,0, 2027
24,2029,1,1,0, 2030
7,2032,1,1,1, 2033
27,2032,4,4,1, 2036
8,2036,1,1,0, 2037
9,2037,2,2,1, 2039
24,2049,1,1,0, 2050
7,2052,1,1,1, 2053
24,2069,1,1,1, 2070
7,2072,1,1,0, 2073
24,2089,1,1,0, 2090
6,2090,2,2,1, 2092
7,2092,1,1,0, 2093
30,2093,3,3,1, 2096
31,2096,2,2,1, 2098
14,2099,3,3,1, 2102
24,2109,1,1,1, 2110
16,2119,2,2,1, 2121
24,2129,1,1,0, 2130
23,2128,3,3,1, 2131
31,2136,2,2,1, 2138
16,2139,2,2,1, 2141
24,2149,1,1,0, 2150
23,2148,3,3,1, 2151
25,2155,2,2,1, 2157
8,2156,1,1,0, 2157
31,2156,2,2,1, 2158
9,2157,2,2,1, 2159
26,2157,3,3,1, 2160
28,2154,5,7,1, 2161
15,2161,2,2,1, 2163
1,2166,1,1,0, 2167
22,2166,4,4,1, 2170
7,2172,1,1,0, 2173
8,2176,1,1,1, 2177
14,2179,3,3,1, 2182
15,2181,2,2,1, 2183
1,2186,1,1,1, 2187
7,2192,1,1,1, 2193
8,2196,1,1,1, 2197
14,2199,3,3,1, 2202
15,2201,2,2,1, 2203
1,2206,1,1,1, 2207
7,2212,1,1,1, 2213
8,2216,1,1,0, 2217
30,2213,3,5,1, 2218
1,2226,1,1,0, 2227
7,2232,1,1,0, 2233
8,2236,1,1,1, 2237
1,2246,1,1,0, 2247
7,2252,1,1,1, 2253
8,2256,1,1,0, 2257
1,2266,1,1,0, 2267
24,2269,1,1,1, 2270
3,2267,3,5,1, 2272
19,2266,5,7,1, 2273
7,2272,1,1,1, 2273
27,2272,4,4,1, 2276
8,2276,1,1,0, 2277
31,2276,2,2,1, 2278
17,2279,3,3,1, 2282
24,2289,1,1,0, 2290
7,2292,1,1,0, 2293
24,2309,1,1,1, 2310
7,2312,1,1,1, 2313
24,2329,1,1,0, 2330
7,2332,1,1,1, 2333
24,2349,1,1,0, 2350
7,2352,1,1,0, 2353
24,2369,1,1,0, 2370
7,2372,1,1,1, 2373
2,2383,2,2,1, 2385
1,2386,1,1,1, 2387
24,2389,1,1,1, 2390
23,2388,3,3,1, 2391
7,2392,1,1,0, 2393
30,2393,3,3,1, 2396
8,2396,1,1,1, 2397
31,2396,2,2,1, 2398
26,2397,3,3,1, 2400
16,2399,2,2,1, 2401
17,2399,3,3,1, 2402
1,2406,1,1,1, 2407
8,2416,1,1,0, 2417
1,2426,1,1,1, 2427
8,2436,1,1,0, 2437
1,2446,1,1,0, 2447
8,2456,1,1,1, 2457
1,2466,1,1,1, 2467
8,2476,1,1,0, 2477
1,2486,1,1,1, 2487
8,2496,1,1,1, 2497
2,2503,2,2,1, 2505
1,2506,1,1,1, 2507
24,2509,1,1,1, 2510
7,2512,1,1,1, 2513
25,2515,2,2,1, 2517
8,2516,1,1,1, 2517
31,2516,2,2,1, 2518
9,2517,2,2,1, 2519
26,2517,3,3,1, 2520
17,2519,3,3,1, 2522
7,2532,1,1,1, 2533
31,2536,2,2,1, 2538
7,2552,1,1,1, 2553
7,2572,1,1,0, 2573
31,2576,2,2,1, 2578
7,2592,1,1,0, 2593
31,2596,2,2,1, 2598
7,2612,1,1,0, 2613
31,2616,2,2,1, 2618
1,2626,1,1,1, 2627
4,2626,4,4,1, 2630
24,2629,1,1,1, 2630
7,2632,1,1,0, 2633
27,2632,4,4,1, 2636
8,2636,1,1,1, 2637
31,2636,2,2,1, 2638
11,2634,4,6,1, 2640
26,2637,3,3,1, 2640
16,2639,2,2,1, 2641
29,2638,4,4,1, 2642
1,2646,1,1,1, 2647
24,2649,1,1,0, 2650
25,2655,2,2,1, 2657
8,2656,1,1,0, 2657
17,2659,3,3,1, 2662
1,2666,1,1,1, 2667
24,2669,1,1,0, 2670
25,2675,2,2,1, 2677
8,2676,1,1,1, 2677
17,2679,3,3,1, 2682
1,2686,1,1,0, 2687
24,2689,1,1,1, 2690
25,2695,2,2,1, 2697
8,2696,1,1,1, 2697
1,2706,1,1,1, 2707
24,2709,1,1,1, 2710
8,2716,1,1,1, 2717
1,2726,1,1,1, 2727
24,2729,1,1,1, 2730
8,2736,1,1,1, 2737
2,2743,2,2,1, 2745
1,2746,1,1,1, 2747
3,2747,3,3,1, 2750
24,2749,1,1,0, 2750
23,2748,3,3,1, 2751
5,2747,3,5,1, 2752
7,2752,1,1,1, 2753
6,2750,2,4,1, 2754
8,2756,1,1,0, 2757
28,2754,5,5,1, 2759
14,2759,3,3,1, 2762
7,2772,1,1,0, 2773
7,2792,1,1,0, 2793
7,2812,1,1,1, 2813
7,2832,1,1,1, 2833
8,2836,1,1,1, 2837
9,2837,2,2,1, 2839
7,2852,1,1,1, 2853
8,2856,1,1,0, 2857
9,2857,2,2,1, 2859
1,2866,1,1,0, 2867
24,2869,1,1,1, 2870
7,2872,1,1,0, 2873
8,2876,1,1,1, 2877
27,2872,4,6,1, 2878
28,2874,5,5,1, 2879
9,2877,2,2,1, 2879
29,2878,4,4,1, 2882
14,2879,3,3,1, 2882
17,2879,3,3,1, 2882
1,2886,1,1,0, 2887
24,2889,1,1,0, 2890
1,2906,1,1,1, 2907
24,2909,1,1,1, 2910
1,2926,1,1,0, 2927
24,2929,1,1,1, 2930
1,2946,1,1,1, 2947
24,2949,1,1,0, 2950
1,2966,1,1,1, 2967
24,2969,1,1,0, 2970
2,2983,2,2,1, 2985
1,2986,1,1,1, 2987
24,2989,1,1,1, 2990
6,2990,2,2,1, 2992
7,2992,1,1,1, 2993
8,2996,1,1,0, 2997
27,2992,4,6,1, 2998
9,2997,2,2,1, 2999
16,2999,2,2,1, 3001
14,2999,3,3,1, 3002
17,2999,3,3,1, 3002
24,3009,1,1,1, 3010
24,3029,1,1,0, 3030
24,3049,1,1,1, 3050
24,3069,1,1,1, 3070
23,3068,3,3,1, 3071
6,3070,2,2,1, 3072
7,3072,1,1,0, 3073
31,3076,2,2,1, 3078
17,3079,3,3,1, 3082
22,3086,4,4,1, 3090
24,3089,1,1,1, 3090
6,3090,2,2,1, 3092
7,3092,1,1,0, 3093
30,3093,3,3,1, 3096
31,3096,2,2,1, 3098
29,3098,4,4,1, 3102
17,3099,3,3,1, 3102
1,3106,1,1,0, 3107
5,3107,3,3,1, 3110
24,3109,1,1,0, 3110
7,3112,1,1,0, 3113
25,3115,2,2,1, 3117
8,3116,1,1,1, 3117
31,3116,2,2,1, 3118
9,3117,2,2,1, 3119
26,3117,3,3,1, 3120
29,3118,4,4,1, 3122
24,3189,1,1,0, 3190
23,3188,3,3,1, 3191
7,3192,1,1,0, 3193
8,3196,1,1,1, 3197
31,3196,2,2,1, 3198
16,3199,2,2,1, 3201
17,3199,3,3,1, 3202
24,3209,1,1,0, 3210
7,3212,1,1,0, 3213
8,3216,1,1,1, 3217
16,3219,2,2,1, 3221
1,3226,1,1,1, 3227
3,3227,3,3,1, 3230
24,3229,1,1,1, 3230
7,3232,1,1,1, 3233
25,3235,2,2,1, 3237
8,3236,1,1,0, 3237
31,3236,2,2,1, 3238
9,3237,2,2,1, 3239
26,3237,3,3,1, 3240
16,3239,2,2,1, 3241
1,3246,1,1,1, 3247
1,3266,1,1,0, 3267
1,3286,1,1,1, 3287
1,3306,1,1,0, 3307
1,3326,1,1,0, 3327
2,3343,2,2,1, 3345
1,3346,1,1,0, 3347
24,3349,1,1,1, 3350
7,3352,1,1,1, 3353
30,3353,3,3,1, 3356
25,3355,2,2,1, 3357
8,3356,1,1,1, 3357
9,3357,2,2,1, 3359
24,3369,1,1,1, 3370
8,3376,1,1,0, 3377
24,3389,1,1,1, 3390
8,3396,1,1,1, 3397
24,3409,1,1,1, 3410
8,3416,1,1,1, 3417
24,3429,1,1,1, 3430
8,3436,1,1,0, 3437
24,3449,1,1,1, 3450
8,3456,1,1,0, 3457
1,3466,1,1,0, 3467
24,3469,1,1,0, 3470
23,3468,3,3,1, 3471
6,3470,2,2,1, 3472
7,3472,1,1,0, 3473
30,3473,3,3,1, 3476
8,3476,1,1,1, 3477
26,3477,3,3,1, 3480
15,3481,2,2,1, 3483
2,3483,2,2,1, 3485
1,3486,1,1,0, 3487
24,3489,1,1,0, 3490
8,3496,1,1,0, 3497
9,3497,2,2,1, 3499
24,3509,1,1,1, 3510
8,3516,1,1,0, 3517
17,3519,3,3,1, 3522
24,3529,1,1,0, 3530
8,3536,1,1,0, 3537
24,3549,1,1,1, 3550
8,3556,1,1,0, 3557
9,3557,2,2,1, 3559
17,3559,3,3,1, 3562
24,3569,1,1,0, 3570
8,3576,1,1,1, 3577
9,3577,2,2,1, 3579
17,3579,3,3,1, 3582
24,3589,1,1,0, 3590
7,3592,1,1,0, 3593
8,3596,1,1,1, 3597
31,3596,2,2,1, 3598
9,3597,2,2,1, 3599
17,3599,3,3,1, 3602
1,3606,1,1,0, 3607
24,3609,1,1,0, 3610
6,3610,2,2,1, 3612
7,3612,1,1,1, 3613
1,3626,1,1,1, 3627
24,3629,1,1,0, 3630
7,3632,1,1,1, 3633
31,3636,2,2,1, 3638
14,3639,3,3,1, 3642
1,3646,1,1,1, 3647
24,3649,1,1,0, 3650
7,3652,1,1,0, 3653
1,3666,1,1,0, 3667
