TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 18465,0,104212,91647,137844,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18470,0,104214,91647,137844,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18475,0,104219,91647,137844,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18480,0,104224,91647,137844,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18485,0,104229,91647,137843,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18490,0,104234,91647,137848,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18495,0,104239,91647,137853,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18500,0,104244,91647,137858,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18505,0,104249,91647,137863,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18510,0,104254,91647,137868,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18515,0,104259,91647,137873,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18520,0,104264,91647,137878,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18525,0,104269,91647,137883,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18530,0,104274,91647,137888,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18535,0,104279,91647,137893,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18540,0,104284,91647,137898,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18545,0,104289,91647,137903,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18550,0,104294,91647,137908,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18555,0,104299,91647,137913,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18560,0,104304,91647,137918,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18565,0,104309,91647,137923,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18570,0,104314,91647,137928,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18575,0,104319,91647,137933,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18580,0,104319,91647,137938,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18585,0,104319,91647,137943,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18590,0,104319,91647,137947,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18595,0,104319,91647,137947,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18600,0,104319,91647,137947,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18605,0,104319,91647,137947,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18610,0,104319,91647,137947,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18615,0,104319,91647,137947,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18620,0,104319,91647,137947,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18625,0,104319,91647,137947,0,0,0,0,180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18630,0,104319,91647,137947,0,0,0,0,180938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18635,0,104319,91647,137947,0,0,0,0,180943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18640,0,104319,91647,137947,0,0,0,0,180948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18645,0,104319,91647,137947,0,0,0,0,180953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18650,0,104319,91647,137947,0,0,0,0,180958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18655,0,104319,91647,137947,0,0,0,0,180963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18660,0,104319,91647,137947,0,0,0,0,180968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18665,0,104319,91647,137947,0,0,0,0,180973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18670,0,104319,91647,137947,0,0,0,0,180978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18675,0,104319,91647,137947,0,0,0,0,180983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18680,0,104319,91647,137947,0,0,0,0,180988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18685,0,104319,91647,137947,0,0,0,0,180993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18690,0,104319,91647,137947,0,0,0,0,180998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18695,0,104319,91647,137947,0,0,0,0,181003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18700,0,104319,91647,137947,0,0,0,0,181008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18705,0,104319,91647,137947,0,0,0,0,181013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18710,0,104318,91647,137947,0,0,0,0,181018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18715,0,104323,91647,137947,0,0,0,0,181023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18720,0,104328,91647,137947,0,0,0,0,181028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18725,0,104333,91647,137947,0,0,0,0,181033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18730,0,104338,91647,137947,0,0,0,0,181038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18735,0,104343,91647,137947,0,0,0,0,181043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18740,0,104348,91647,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18745,0,104353,91647,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18750,0,104358,91647,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18755,0,104363,91647,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18760,0,104368,91650,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18765,0,104373,91655,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18770,0,104378,91660,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18775,0,104383,91665,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18780,0,104388,91670,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18785,0,104393,91675,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18790,0,104398,91680,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18795,0,104403,91685,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18800,0,104408,91690,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18805,0,104413,91695,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18810,0,104418,91700,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18815,0,104420,91705,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18820,0,104420,91710,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18825,0,104420,91715,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18830,0,104420,91720,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18835,0,104420,91725,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18840,0,104420,91730,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18845,0,104420,91735,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18850,0,104420,91740,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18855,0,104420,91745,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18860,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18865,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18870,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18875,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18880,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18885,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18890,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18895,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18900,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18905,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18910,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18915,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18920,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18925,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18930,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18935,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18940,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18945,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18950,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18955,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18960,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18965,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18970,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18975,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18980,0,104420,91750,137947,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18985,0,104420,91750,137950,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18990,0,104420,91750,137955,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 18995,0,104420,91750,137960,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19000,0,104420,91750,137965,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19005,0,104420,91750,137970,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19010,0,104420,91750,137975,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19015,0,104420,91750,137980,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19020,0,104420,91750,137985,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19025,0,104420,91750,137990,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19030,0,104420,91750,137995,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19035,0,104420,91750,138000,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19040,0,104420,91750,138005,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19045,0,104420,91750,138010,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19050,0,104420,91750,138015,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19055,0,104420,91750,138020,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19060,0,104420,91750,138025,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19065,0,123483,91750,138030,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19070,0,123483,91750,138035,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19075,0,123483,91750,138040,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19080,0,123483,91750,138045,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19085,0,123483,91750,138048,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19090,0,123483,91750,138048,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19095,0,123483,91750,138048,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19100,0,123483,91750,138048,0,0,0,0,181046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19105,0,123483,91750,138048,0,0,0,0,181049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19110,0,123483,91750,138048,0,0,0,0,181054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19115,0,123483,91750,138048,0,0,0,0,181059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19120,0,123483,91750,138048,0,0,0,0,181064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19125,0,123483,91750,138048,0,0,0,0,181069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19130,0,123483,91750,138048,0,0,0,0,181074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19135,0,123483,91750,138048,0,0,0,0,181079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19140,0,123483,91750,138048,0,0,0,0,181084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19145,0,123483,91750,138048,0,0,0,0,181089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19150,0,123484,91750,138048,0,0,0,0,181094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19155,0,123489,91750,138048,0,0,0,0,181099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19160,0,123494,91750,138048,0,0,0,0,181104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19165,0,123499,91750,138048,0,0,0,0,181109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19170,0,123504,91753,138048,0,0,0,0,181114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19175,0,123509,91758,138048,0,0,0,0,181119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19180,0,123514,91763,138048,0,0,0,0,181124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19185,0,123519,91768,138048,0,0,0,0,181129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19190,0,123524,91773,138048,0,0,0,0,181134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19195,0,123529,91778,138048,0,0,0,0,181139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19200,0,123534,91783,138048,0,0,0,0,181144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19205,0,123539,91788,138048,0,0,0,0,181149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19210,0,123544,91793,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19215,0,123549,91798,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19220,0,123554,91803,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19225,0,123559,91808,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19230,0,123564,91813,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19235,0,123569,91818,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19240,0,123574,91823,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19245,0,123579,91828,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19250,0,123584,91833,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19255,0,123586,91838,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19260,0,123586,91843,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19265,0,123586,91848,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19270,0,123586,91853,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19275,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19280,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19285,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19290,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19295,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19300,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19305,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19310,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19315,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19320,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19325,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19330,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19335,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19340,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19345,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19350,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19355,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19360,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19365,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19370,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19375,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19380,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19385,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19390,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19395,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19400,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19405,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19410,0,123586,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19415,0,123585,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 19420,0,123590,91855,138048,0,0,0,0,181153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
