
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 355,70.000,95.900,90.400,81.700,72.900,70.000,70.000,70.000,80.100,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.300,70.200,70.000,70.100,70.200,70.000,70.100,70.300
 360,70.000,95.700,90.900,81.500,72.700,70.000,70.000,70.000,79.800,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.800,70.000,70.100,70.000,70.000,70.100,70.300,70.700
 365,70.000,96.100,91.700,82.100,73.200,70.500,70.600,70.400,80.200,70.600,70.600,70.500,70.600,70.500,70.600,70.500,70.500,70.500,70.500,70.600,70.500,70.500,70.600,70.600,71.200,70.500,70.600,70.600,70.600,70.700,70.800,71.300
 370,70.000,96.400,91.800,82.800,73.600,70.600,70.600,70.100,79.900,70.300,70.300,70.300,70.300,70.300,70.600,70.300,70.300,70.300,70.300,70.300,70.300,70.300,70.300,70.300,71.000,70.300,70.400,70.300,70.300,70.400,70.600,71.000
 375,70.000,96.200,91.900,82.900,73.400,70.300,70.400,70.200,80.000,70.100,70.100,70.300,70.100,70.000,70.400,70.400,70.000,70.000,70.000,70.100,70.000,70.000,70.100,70.100,70.700,70.000,70.100,70.100,70.100,70.200,70.300,70.800
 380,70.000,97.000,91.700,82.700,73.400,70.100,70.100,70.000,80.700,70.400,70.100,70.000,70.200,70.200,70.800,70.800,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.500,70.000,70.000,70.000,70.000,70.000,70.100,70.500
 385,70.000,96.800,91.500,83.100,73.600,70.000,70.000,70.000,81.200,70.200,70.000,70.000,70.400,70.000,70.600,70.800,70.000,70.000,70.100,70.000,70.100,70.000,70.000,70.000,70.200,70.000,70.200,70.000,70.000,70.000,70.000,70.300
 390,70.000,96.900,91.600,83.300,73.400,70.000,70.000,70.000,81.600,70.000,70.000,70.100,70.100,70.000,70.300,70.600,70.500,70.000,70.000,70.000,70.000,70.100,70.000,70.300,70.300,70.000,70.000,70.000,70.000,70.000,70.000,70.000
 395,70.000,96.700,91.300,83.400,73.500,70.000,70.000,70.000,81.400,70.000,70.000,70.000,70.000,70.000,70.100,70.300,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.400,70.200,70.000,70.100,70.200,70.000,70.100,70.300
 400,70.000,97.200,91.800,83.200,73.300,70.000,70.000,70.000,81.100,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.900,70.000,70.100,70.000,70.000,70.100,70.300,70.700
 405,70.000,96.900,91.800,83.000,73.000,70.000,70.000,70.000,80.900,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.700,70.000,70.000,70.000,70.000,70.000,70.000,70.500
 410,70.000,97.900,92.600,83.700,73.400,70.100,70.200,70.000,80.600,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.500,70.000,70.000,70.000,70.000,70.000,70.000,70.200
 415,70.000,97.700,92.400,83.800,73.200,70.000,70.000,70.100,80.700,70.000,70.000,70.200,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000
 420,70.000,98.100,92.100,83.600,73.200,70.000,70.000,70.000,81.400,70.400,70.100,70.000,70.200,70.200,70.500,70.600,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000
 425,70.000,99.200,93.400,84.800,74.200,70.500,70.600,70.400,82.500,71.000,70.700,70.600,71.200,70.700,71.100,71.400,70.700,70.700,70.800,70.600,70.800,70.500,70.600,70.600,70.300,70.500,70.900,70.600,70.600,70.600,70.500,70.600
 430,70.000,99.400,93.600,85.000,74.000,70.300,70.300,70.100,82.900,70.700,70.400,70.700,70.900,70.500,70.800,71.200,71.200,70.500,70.600,70.600,70.600,70.600,70.600,70.900,70.400,70.300,70.600,70.300,70.300,70.300,70.300,70.300
 435,70.000,99.500,93.300,85.100,74.100,70.000,70.100,70.000,82.700,70.500,70.200,70.400,70.700,70.200,70.600,70.900,70.900,70.200,70.300,70.400,70.300,70.300,70.400,70.700,70.500,70.300,70.400,70.400,70.400,70.100,70.300,70.500
 440,70.000,100.100,93.800,84.900,73.900,70.000,70.000,70.000,82.400,70.200,70.000,70.200,70.400,70.000,70.300,70.700,70.700,70.000,70.100,70.100,70.100,70.100,70.100,70.400,71.000,70.100,70.400,70.100,70.100,70.100,70.500,70.900
 445,70.000,99.800,93.800,84.700,73.600,70.000,70.000,70.000,82.200,70.000,70.000,70.000,70.200,70.000,70.100,70.400,70.400,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.800,70.000,70.100,70.000,70.000,70.000,70.200,70.700
 450,70.000,100.200,93.900,85.400,74.000,70.100,70.200,70.000,81.900,70.000,70.000,70.000,70.000,70.000,70.200,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.600,70.000,70.000,70.000,70.000,70.000,70.000,70.400
 455,70.000,99.900,93.700,85.500,73.800,70.000,70.000,70.100,82.000,70.000,70.000,70.200,70.000,70.000,70.000,70.300,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.300,70.000,70.000,70.000,70.000,70.000,70.000,70.200
 460,70.000,100.000,93.400,85.300,73.800,70.000,70.000,70.000,82.700,70.400,70.100,70.000,70.200,70.200,70.500,70.700,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000
 465,70.000,99.800,93.200,85.700,74.000,70.000,70.000,70.000,83.200,70.200,70.000,70.000,70.400,70.000,70.300,70.700,70.000,70.000,70.100,70.000,70.100,70.000,70.000,70.000,70.000,70.000,70.200,70.000,70.000,70.000,70.000,70.000
 470,70.000,99.900,93.300,85.900,73.800,70.000,70.000,70.000,83.600,70.000,70.000,70.100,70.100,70.000,70.000,70.500,70.500,70.000,70.000,70.000,70.000,70.100,70.000,70.300,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.000
 475,70.000,99.700,93.000,86.000,73.900,70.000,70.000,70.000,83.400,70.000,70.000,70.000,70.000,70.000,70.000,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.300,70.200,70.000,70.100,70.200,70.000,70.100,70.300
 480,70.000,99.800,93.100,85.800,73.700,70.000,70.000,70.000,83.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.800,70.000,70.100,70.000,70.000,70.100,70.300,70.700
 485,70.000,100.500,93.900,86.400,74.200,70.500,70.600,70.400,83.500,70.600,70.600,70.500,70.600,70.500,70.600,70.500,70.500,70.500,70.500,70.600,70.500,70.500,70.600,70.600,71.200,70.500,70.600,70.600,70.600,70.700,70.800,71.300
 490,70.000,100.500,93.700,87.100,74.600,70.600,70.600,70.100,83.200,70.300,70.300,70.300,70.300,70.300,70.600,70.300,70.300,70.300,70.300,70.300,70.300,70.300,70.300,70.300,71.000,70.300,70.400,70.300,70.300,70.400,70.600,71.000
 495,70.000,100.300,93.700,87.200,74.400,70.300,70.400,70.200,83.300,70.100,70.100,70.300,70.100,70.000,70.400,70.400,70.000,70.000,70.000,70.100,70.000,70.000,70.100,70.100,70.700,70.000,70.100,70.100,70.100,70.200,70.300,70.800
 500,70.000,100.700,93.500,87.000,74.400,70.100,70.100,70.000,84.000,70.400,70.100,70.000,70.200,70.200,70.800,70.800,70.200,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.500,70.000,70.000,70.000,70.000,70.000,70.100,70.500
 505,70.000,100.800,93.600,87.400,74.600,70.000,70.000,70.000,84.500,70.200,70.000,70.000,70.400,70.000,70.600,70.800,70.000,70.000,70.100,70.000,70.100,70.000,70.000,70.000,70.200,70.000,70.200,70.000,70.000,70.000,70.000,70.300
 510,70.000,100.600,93.400,87.600,74.400,70.000,70.000,70.000,84.900,70.000,70.000,70.100,70.100,70.000,70.300,70.600,70.500,70.000,70.000,70.000,70.000,70.100,70.000,70.300,70.300,70.000,70.000,70.000,70.000,70.000,70.000,70.000
 515,70.000,100.700,93.100,87.700,74.500,70.000,70.000,70.000,84.700,70.000,70.000,70.000,70.000,70.000,70.100,70.300,70.200,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.400,70.200,70.000,70.100,70.200,70.000,70.100,70.300
 520,70.000,100.900,93.300,87.500,74.300,70.000,70.000,70.000,84.400,70.000,70.000,70.000,70.000,70.000,70.000,70.100,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.000,70.900,70.000,70.100,70.000,70.000,70.100,70.300,70.700
