Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Pri Packet Dropped due to Faulty Node, Low Pri Packet Dropped due to Faulty Node, S/R dead, S/R is state 2, max hop, bufferFull 
1985,2452,1341,1183,1057,1004,272,124,148,0,732,0,0
1990,2457,1344,1185,1060,1007,272,124,148,0,735,0,0
1995,2465,1346,1188,1062,1010,273,124,149,0,737,0,0
2000,2468,1349,1190,1065,1013,273,124,149,0,740,0,0
2005,2474,1351,1191,1067,1017,274,124,150,0,743,0,0
2010,2483,1352,1194,1068,1022,275,125,150,0,747,0,0
2015,2488,1354,1196,1070,1026,275,125,150,0,751,0,0
2020,2496,1356,1200,1072,1030,276,125,151,0,754,0,0
2025,2499,1360,1203,1076,1030,276,125,151,0,754,0,0
2030,2505,1363,1205,1079,1034,277,126,151,0,757,0,0
2035,2514,1367,1212,1083,1036,278,127,151,0,758,0,0
2040,2519,1371,1215,1087,1038,278,127,151,0,760,0,0
2045,2527,1372,1216,1088,1044,279,127,152,0,765,0,0
2050,2530,1373,1217,1089,1047,279,127,152,0,768,0,0
2055,2536,1377,1220,1093,1049,280,127,153,0,769,0,0
2060,2545,1378,1223,1094,1055,281,127,154,0,774,0,0
2065,2550,1381,1225,1097,1056,281,127,154,0,775,0,0
2070,2558,1384,1230,1100,1060,282,128,154,0,778,0,0
2075,2561,1386,1232,1102,1062,282,128,154,0,780,0,0
2080,2567,1392,1237,1108,1064,283,129,154,0,781,0,0
2085,2576,1394,1241,1110,1068,284,129,155,0,784,0,0
2090,2581,1397,1244,1113,1071,284,129,155,0,787,0,0
2095,2589,1402,1248,1118,1073,285,129,156,0,788,0,0
2100,2592,1403,1248,1119,1077,285,129,156,0,792,0,0
2105,2598,1406,1251,1122,1080,286,129,157,0,794,0,0
2110,2607,1408,1254,1124,1084,287,129,158,0,797,0,0
2115,2612,1411,1257,1127,1087,287,129,158,0,800,0,0
2120,2620,1415,1263,1131,1088,288,129,159,0,800,0,0
2125,2623,1418,1264,1134,1090,288,129,159,0,802,0,0
2130,2629,1422,1268,1138,1094,289,130,159,0,805,0,0
2135,2638,1426,1272,1142,1096,290,130,160,0,806,0,0
2140,2643,1427,1275,1143,1099,290,130,160,0,809,0,0
2145,2651,1431,1280,1147,1101,291,130,161,0,810,0,0
2150,2654,1435,1282,1151,1103,291,130,161,0,812,0,0
2155,2660,1436,1282,1152,1108,292,130,162,0,816,0,0
2160,2669,1437,1286,1153,1112,293,131,162,0,819,0,0
2165,2674,1440,1289,1156,1114,293,131,162,0,821,0,0
2170,2682,1443,1290,1159,1118,294,131,163,0,824,0,0
2175,2685,1444,1293,1160,1120,294,131,163,0,826,0,0
2180,2691,1447,1294,1163,1125,295,131,164,0,830,0,0
2185,2700,1450,1299,1166,1127,296,131,165,0,831,0,0
2190,2705,1453,1302,1169,1129,296,131,165,0,833,0,0
2195,2713,1456,1303,1172,1133,297,131,166,0,836,0,0
2200,2716,1456,1304,1172,1136,297,131,166,0,839,0,0
2205,2722,1460,1308,1176,1139,298,132,166,0,841,0,0
2210,2731,1462,1311,1178,1144,299,132,167,0,845,0,0
2215,2736,1465,1315,1181,1146,299,132,167,0,847,0,0
2220,2744,1468,1319,1184,1151,300,133,167,0,851,0,0
2225,2747,1471,1322,1187,1151,300,133,167,0,851,0,0
2230,2753,1474,1323,1190,1155,301,133,168,0,854,0,0
2235,2762,1476,1327,1192,1159,302,134,168,0,857,0,0
2240,2767,1478,1329,1194,1163,302,134,168,0,861,0,0
2245,2775,1481,1334,1197,1164,303,135,168,0,861,0,0
2250,2778,1483,1336,1199,1167,303,135,168,0,864,0,0
2255,2784,1489,1340,1205,1169,304,135,169,0,865,0,0
2260,2793,1493,1345,1209,1172,305,135,170,0,867,0,0
2265,2798,1497,1349,1213,1173,305,135,170,0,868,0,0
2270,2806,1500,1352,1216,1178,306,136,170,0,872,0,0
2275,2809,1500,1353,1216,1182,306,136,170,0,876,0,0
2280,2815,1503,1355,1219,1185,307,136,171,0,878,0,0
2285,2824,1506,1359,1222,1189,308,137,171,0,881,0,0
2290,2829,1509,1363,1225,1190,308,137,171,0,882,0,0
2295,2837,1511,1367,1227,1193,309,137,172,0,884,0,0
2300,2840,1515,1368,1231,1195,309,137,172,0,886,0,0
2305,2846,1518,1372,1234,1199,310,138,172,0,889,0,0
2310,2855,1523,1377,1239,1201,311,138,173,0,890,0,0
2315,2860,1524,1380,1240,1203,311,138,173,0,892,0,0
2320,2868,1527,1382,1243,1207,312,138,174,0,895,0,0
2325,2871,1528,1383,1244,1209,312,138,174,0,897,0,0
2330,2877,1533,1388,1249,1212,313,139,174,0,899,0,0
2335,2886,1536,1392,1252,1216,314,139,175,0,902,0,0
2340,2891,1538,1395,1254,1218,314,139,175,0,904,0,0
2345,2899,1541,1399,1257,1220,315,139,176,0,905,0,0
2350,2902,1544,1401,1260,1222,315,139,176,0,907,0,0
2355,2908,1548,1403,1264,1226,316,139,177,0,910,0,0
2360,2917,1550,1406,1266,1230,317,139,178,0,913,0,0
2365,2922,1553,1408,1269,1232,317,139,178,0,915,0,0
2370,2930,1555,1413,1271,1236,318,140,178,0,918,0,0
2375,2933,1558,1414,1274,1238,318,140,178,0,920,0,0
2380,2939,1559,1415,1275,1243,319,140,179,0,924,0,0
2385,2948,1559,1418,1275,1249,320,141,179,0,929,0,0
2390,2953,1564,1421,1280,1250,320,141,179,0,930,0,0
2395,2961,1565,1424,1281,1254,321,141,180,0,933,0,0
2400,2964,1568,1426,1284,1255,321,141,180,0,934,0,0
2405,2970,1573,1430,1289,1258,322,141,181,0,936,0,0
2410,2979,1576,1436,1292,1260,323,142,181,0,937,0,0
2415,2984,1579,1437,1295,1264,323,142,181,0,941,0,0
