
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 21165,100000,68453,66502,65854,71652,66327,71571,73006,63679,69067,71768,64107,62458,63721,71602,71616,66326,71616,71616,71672,68974,71603,71616,68971,70384,71680,71676,71662,71596,71584,71588,71606
 21170,100000,68445,66497,65840,71644,66313,71563,73001,63674,69062,71763,64097,62448,63711,71597,71611,66321,71611,71611,71667,68969,71598,71611,68966,70379,71675,71671,71657,71591,71579,71583,71601
 21175,100000,68435,66487,65836,71639,66309,71558,72993,63669,69057,71758,64089,62443,63701,71592,71606,66316,71606,71606,71662,68964,71593,71606,68961,70374,71670,71666,71652,71586,71574,71578,71596
 21180,100000,68425,66482,65831,71634,66304,71553,72988,63656,69044,71750,64078,62429,63693,71584,71601,66308,71598,71601,71657,68959,71588,71601,68956,70369,71665,71661,71647,71581,71569,71573,71591
 21185,100000,68403,66456,65805,71613,66283,71532,72971,63634,69023,71729,64074,62412,63672,71563,71577,66287,71577,71577,71640,68935,71567,71580,68935,70352,71644,71640,71626,71560,71548,71552,71570
 21190,100000,68398,66451,65800,71608,66278,71527,72966,63619,69018,71724,64074,62407,63667,71558,71572,66272,71572,71572,71632,68930,71559,71572,68922,70344,71639,71635,71621,71555,71543,71547,71565
 21195,100000,68387,66446,65795,71603,66273,71522,72961,63614,69013,71719,64074,62396,63662,71553,71567,66267,71567,71567,71627,68920,71554,71567,68917,70339,71631,71630,71613,71547,71538,71539,71560
 21200,100000,68383,66441,65790,71598,66263,71517,72956,63609,69008,71714,64074,62386,63652,71548,71562,66262,71562,71562,71622,68915,71549,71562,68912,70329,71626,71622,71608,71542,71530,71534,71552
 21205,100000,68378,66433,65785,71593,66258,71512,72951,63604,69003,71709,64074,62382,63647,71543,71557,66257,71557,71557,71617,68910,71544,71557,68907,70324,71621,71617,71603,71537,71525,71529,71547
 21210,100000,68370,66428,65777,71585,66244,71504,72946,63599,68998,71704,64074,62377,63637,71538,71552,66252,71552,71552,71612,68905,71539,71552,68902,70319,71616,71612,71598,71532,71520,71524,71542
 21215,100000,68365,66423,65772,71580,66240,71499,72938,63594,68993,71699,64074,62372,63627,71533,71547,66247,71547,71547,71607,68900,71534,71547,68897,70314,71611,71607,71593,71527,71515,71519,71537
 21220,100000,68360,66418,65767,71575,66235,71494,72933,63581,68980,71691,64074,62364,63619,71525,71542,66239,71539,71542,71602,68895,71529,71542,68892,70309,71606,71602,71588,71522,71510,71514,71532
 21225,100000,68355,66413,65762,71570,66230,71489,72928,63571,68975,71686,64074,62354,63614,71520,71534,66234,71534,71534,71597,68887,71524,71537,68887,70304,71601,71597,71583,71517,71505,71509,71527
 21230,100000,68350,66408,65757,71565,66225,71484,72923,63556,68970,71681,64074,62349,63609,71515,71529,66219,71529,71529,71589,68882,71516,71529,68874,70296,71596,71592,71578,71512,71500,71504,71522
 21235,100000,68339,66403,65752,71560,66220,71479,72918,63551,68965,71676,64074,62344,63604,71510,71524,66214,71524,71524,71584,68872,71511,71524,68869,70291,71588,71587,71570,71504,71495,71496,71517
 21240,100000,68335,66398,65747,71555,66210,71474,72913,63546,68960,71671,64074,62339,63594,71505,71519,66209,71519,71519,71579,68867,71506,71519,68864,70281,71583,71579,71565,71499,71487,71491,71509
 21245,100000,68313,66374,65730,71534,66189,71453,72896,63529,68939,71654,64074,62318,63573,71484,71498,66188,71498,71498,71558,68846,71485,71498,68843,70264,71562,71558,71544,71478,71466,71470,71488
 21250,100000,68300,66364,65722,71526,66175,71445,72891,63524,68934,71649,64074,62313,63563,71479,71493,66183,71493,71493,71553,68841,71480,71493,68838,70259,71557,71553,71539,71473,71461,71465,71483
 21255,100000,68295,66359,65717,71521,66171,71440,72883,63519,68929,71644,64074,62308,63553,71474,71488,66178,71488,71488,71548,68836,71475,71488,68833,70254,71552,71548,71534,71468,71456,71460,71478
 21260,100000,68290,66354,65712,71516,66166,71435,72878,63506,68916,71636,64074,62294,63545,71466,71483,66170,71480,71483,71543,68831,71470,71483,68828,70249,71547,71543,71529,71463,71451,71455,71473
 21265,100000,68285,66349,65707,71511,66161,71430,72873,63496,68911,71631,64074,62284,63540,71461,71475,66165,71475,71475,71538,68823,71465,71478,68823,70244,71542,71538,71524,71458,71446,71450,71468
 21270,100000,68280,66344,65702,71506,66156,71425,72868,63481,68906,71626,64074,62279,63535,71456,71470,66150,71470,71470,71530,68818,71457,71470,68810,70236,71537,71533,71519,71453,71441,71445,71463
 21275,100000,68275,66339,65697,71501,66151,71420,72863,63476,68901,71621,64074,62274,63530,71451,71465,66145,71465,71465,71525,68808,71452,71465,68805,70231,71529,71528,71511,71445,71436,71437,71458
 21280,100000,68265,66329,65692,71496,66141,71415,72858,63471,68896,71616,64074,62269,63520,71446,71460,66140,71460,71460,71520,68803,71447,71460,68800,70221,71524,71520,71506,71440,71428,71432,71450
 21285,100000,68260,66321,65687,71491,66136,71410,72853,63466,68891,71611,64072,62264,63515,71441,71455,66135,71455,71455,71515,68798,71442,71455,68795,70216,71519,71515,71501,71435,71423,71427,71445
 21290,100000,68247,66311,65679,71483,66122,71402,72848,63461,68886,71606,64067,62259,63505,71436,71450,66130,71450,71450,71510,68793,71437,71450,68790,70211,71514,71510,71496,71430,71418,71422,71440
 21295,100000,68242,66306,65674,71478,66118,71397,72840,63456,68881,71601,64059,62254,63495,71431,71445,66125,71445,71445,71505,68788,71432,71445,68785,70206,71509,71505,71491,71425,71413,71417,71435
 21300,100000,68231,66301,65669,71473,66113,71392,72835,63443,68868,71593,64048,62246,63487,71423,71440,66117,71437,71440,71500,68783,71427,71440,68780,70201,71504,71500,71486,71420,71408,71412,71430
 21305,100000,68210,66275,65643,71452,66092,71371,72818,63421,68847,71572,64028,62225,63466,71402,71416,66096,71416,71416,71479,68759,71406,71419,68759,70184,71483,71479,71465,71399,71387,71391,71409
 21310,100000,68205,66270,65638,71447,66087,71366,72813,63406,68842,71567,64023,62220,63461,71397,71411,66081,71411,71411,71471,68754,71398,71411,68746,70176,71478,71474,71460,71394,71382,71386,71404
 21315,100000,68200,66265,65633,71442,66082,71361,72808,63401,68837,71562,64018,62209,63456,71392,71406,66076,71406,71406,71466,68744,71393,71406,68741,70171,71470,71469,71452,71386,71377,71378,71399
 21320,100000,68185,66250,65623,71437,66072,71356,72803,63396,68832,71557,64008,62205,63446,71387,71401,66071,71401,71401,71461,68739,71388,71401,68736,70161,71465,71461,71447,71381,71369,71373,71391
 21325,100000,68180,66242,65618,71432,66067,71351,72798,63391,68827,71552,64003,62200,63441,71382,71396,66066,71396,71396,71456,68734,71383,71396,68731,70156,71460,71456,71442,71376,71364,71368,71386
 21330,100000,68172,66237,65610,71424,66053,71343,72793,63386,68822,71547,63998,62195,63431,71377,71391,66061,71391,71391,71451,68729,71378,71391,68726,70151,71455,71451,71437,71371,71359,71363,71381
 21335,100000,68167,66232,65605,71419,66049,71338,72785,63381,68817,71542,63990,62190,63421,71372,71386,66056,71386,71386,71446,68724,71373,71386,68721,70146,71450,71446,71432,71366,71354,71358,71376
 21340,100000,68162,66227,65600,71414,66044,71333,72780,63368,68804,71534,63979,62176,63413,71364,71381,66048,71378,71381,71441,68719,71368,71381,68716,70141,71445,71441,71427,71361,71349,71353,71371
 21345,100000,68152,66217,65590,71409,66039,71328,72775,63358,68799,71529,63975,62171,63408,71359,71373,66043,71373,71373,71436,68711,71363,71376,68711,70136,71440,71436,71422,71356,71344,71348,71366
 21350,100000,68142,66207,65580,71404,66034,71323,72770,63343,68794,71524,63965,62166,63403,71354,71368,66028,71368,71368,71428,68706,71355,71368,68698,70128,71435,71431,71417,71351,71339,71343,71361
 21355,100000,68137,66202,65575,71399,66029,71318,72765,63338,68789,71519,63960,62155,63398,71349,71363,66023,71363,71363,71423,68696,71350,71363,68693,70123,71427,71426,71409,71343,71334,71335,71356
 21360,100000,68127,66192,65565,71394,66019,71313,72760,63333,68784,71514,63950,62145,63388,71344,71358,66018,71358,71358,71418,68691,71345,71358,68688,70113,71422,71418,71404,71338,71326,71330,71348
 21365,100000,68105,66163,65539,71373,65998,71292,72743,63316,68763,71493,63924,62125,63367,71323,71337,65997,71337,71337,71397,68670,71324,71337,68667,70096,71401,71397,71383,71317,71305,71309,71327
 21370,100000,68092,66153,65531,71365,65984,71284,72738,63311,68758,71488,63919,62120,63357,71318,71332,65992,71332,71332,71392,68665,71319,71332,68662,70091,71396,71392,71378,71312,71300,71304,71322
 21375,100000,68087,66142,65521,71360,65980,71279,72730,63306,68753,71483,63911,62115,63347,71313,71327,65987,71327,71327,71387,68660,71314,71327,68657,70086,71391,71387,71373,71307,71295,71299,71317
 21380,100000,68077,66138,65516,71355,65975,71274,72725,63293,68740,71475,63894,62101,63339,71305,71322,65979,71319,71322,71382,68655,71309,71322,68652,70081,71386,71382,71368,71302,71290,71294,71312
 21385,100000,68061,66122,65494,71350,65970,71269,72720,63283,68735,71470,63885,62091,63334,71300,71314,65974,71314,71314,71377,68647,71304,71317,68647,70076,71381,71377,71363,71297,71285,71289,71307
 21390,100000,68046,66107,65485,71345,65965,71264,72715,63268,68730,71465,63875,62086,63329,71295,71309,65959,71309,71309,71369,68642,71296,71309,68634,70068,71376,71372,71358,71292,71280,71284,71302
 21395,100000,68041,66102,65480,71340,65960,71259,72710,63263,68725,71460,63870,62081,63324,71290,71304,65954,71304,71304,71364,68632,71291,71304,68629,70063,71368,71367,71350,71284,71275,71276,71297
 21400,100000,68036,66097,65475,71335,65950,71254,72705,63258,68720,71455,63865,62076,63314,71285,71299,65949,71299,71299,71359,68627,71286,71299,68624,70053,71363,71359,71345,71279,71267,71271,71289
 21405,100000,68026,66089,65470,71330,65945,71249,72700,63253,68715,71450,63860,62071,63309,71280,71294,65944,71294,71294,71354,68622,71281,71294,68619,70048,71358,71354,71340,71274,71262,71266,71284
 21410,100000,68013,66079,65462,71322,65931,71241,72695,63248,68710,71445,63855,62066,63299,71275,71289,65939,71289,71289,71349,68617,71276,71289,68614,70043,71353,71349,71335,71269,71257,71261,71279
 21415,100000,68008,66074,65457,71317,65927,71236,72687,63243,68705,71440,63847,62061,63289,71270,71284,65934,71284,71284,71344,68612,71271,71284,68609,70038,71348,71344,71330,71264,71252,71256,71274
 21420,100000,68003,66069,65452,71312,65922,71231,72682,63230,68692,71432,63836,62053,63281,71262,71279,65926,71276,71279,71339,68607,71266,71279,68604,70033,71343,71339,71325,71259,71247,71251,71269
 21425,100000,67981,66043,65420,71291,65901,71210,72665,63208,68671,71411,63811,62027,63260,71241,71255,65905,71255,71255,71318,68583,71245,71258,68583,70016,71322,71318,71304,71238,71226,71230,71248
 21430,100000,67966,66028,65411,71286,65896,71205,72660,63193,68666,71406,63801,62022,63255,71236,71250,65890,71250,71250,71310,68578,71237,71250,68570,70008,71317,71313,71299,71233,71221,71225,71243
 21435,100000,67955,66023,65406,71281,65891,71200,72655,63188,68661,71401,63796,62017,63250,71231,71245,65885,71245,71245,71305,68568,71232,71245,68565,70003,71309,71308,71291,71225,71216,71217,71238
 21440,100000,67946,66013,65401,71276,65881,71195,72650,63183,68656,71396,63791,62006,63240,71226,71240,65880,71240,71240,71300,68563,71227,71240,68560,69993,71304,71300,71286,71220,71208,71212,71230
 21445,100000,67936,66000,65391,71271,65876,71190,72645,63178,68651,71391,63781,62002,63235,71221,71235,65875,71235,71235,71295,68558,71222,71235,68555,69988,71299,71295,71281,71215,71203,71207,71225
 21450,100000,67923,65990,65383,71263,65862,71182,72640,63173,68646,71386,63776,61997,63225,71216,71230,65870,71230,71230,71290,68553,71217,71230,68550,69983,71294,71290,71276,71210,71198,71202,71220
 21455,100000,67918,65979,65373,71258,65858,71177,72632,63168,68641,71381,63768,61992,63215,71211,71225,65865,71225,71225,71285,68548,71212,71225,68545,69978,71289,71285,71271,71205,71193,71197,71215
 21460,100000,67908,65975,65368,71253,65853,71172,72627,63155,68628,71373,63763,61984,63207,71203,71220,65857,71217,71220,71280,68543,71207,71220,68540,69973,71284,71280,71266,71200,71188,71192,71210
 21465,100000,67903,65970,65363,71248,65848,71167,72622,63145,68623,71368,63758,61979,63202,71198,71212,65852,71212,71212,71275,68535,71202,71215,68535,69968,71279,71275,71261,71195,71183,71187,71205
 21470,100000,67898,65965,65358,71243,65843,71162,72617,63130,68618,71363,63753,61974,63197,71193,71207,65837,71207,71207,71267,68530,71194,71207,68522,69960,71274,71270,71256,71190,71178,71182,71200
 21475,100000,67893,65960,65353,71238,65838,71157,72612,63125,68613,71358,63748,61969,63192,71188,71202,65832,71202,71202,71262,68520,71189,71202,68517,69955,71266,71265,71248,71182,71173,71174,71195
 21480,100000,67883,65950,65348,71233,65828,71152,72607,63120,68608,71353,63743,61964,63182,71183,71197,65827,71197,71197,71257,68515,71184,71197,68512,69945,71261,71257,71243,71177,71165,71169,71187
 21485,100000,67866,65926,65327,71212,65807,71131,72590,63103,68587,71332,63722,61943,63161,71162,71176,65806,71176,71176,71236,68494,71163,71176,68491,69928,71240,71236,71222,71156,71144,71148,71166
 21490,100000,67853,65916,65319,71204,65793,71123,72585,63098,68582,71327,63717,61938,63151,71157,71171,65801,71171,71171,71231,68489,71158,71171,68486,69923,71235,71231,71217,71151,71139,71143,71161
 21495,100000,67848,65905,65309,71199,65789,71118,72577,63093,68577,71322,63709,61933,63141,71152,71166,65796,71166,71166,71226,68484,71153,71166,68481,69918,71230,71226,71212,71146,71134,71138,71156
 21500,100000,67833,65901,65304,71194,65784,71113,72572,63080,68564,71314,63704,61925,63133,71144,71161,65788,71158,71161,71221,68479,71148,71161,68476,69913,71225,71221,71207,71141,71129,71133,71151
 21505,100000,67828,65896,65299,71189,65779,71108,72567,63070,68559,71309,63699,61920,63128,71139,71153,65783,71153,71153,71216,68471,71143,71156,68471,69908,71220,71216,71202,71136,71124,71128,71146
 21510,100000,67823,65891,65294,71184,65774,71103,72562,63055,68554,71304,63694,61915,63123,71134,71148,65768,71148,71148,71208,68466,71135,71148,68458,69900,71215,71211,71197,71131,71119,71123,71141
 21515,100000,67812,65886,65289,71179,65769,71098,72557,63050,68549,71299,63689,61904,63118,71129,71143,65763,71143,71143,71203,68456,71130,71143,68453,69895,71207,71206,71189,71123,71114,71115,71136
 21520,100000,67803,65876,65279,71174,65759,71093,72552,63045,68544,71294,63679,61900,63108,71124,71138,65758,71138,71138,71198,68451,71125,71138,68448,69885,71202,71198,71184,71118,71106,71110,71128
 21525,100000,67793,65868,65274,71169,65754,71088,72547,63040,68539,71289,63674,61895,63103,71119,71133,65753,71133,71133,71193,68446,71120,71133,68443,69880,71197,71193,71179,71113,71101,71105,71123
 21530,100000,67780,65858,65260,71161,65740,71080,72542,63035,68534,71284,63664,61885,63093,71114,71128,65748,71128,71128,71188,68441,71115,71128,68438,69875,71192,71188,71174,71108,71096,71100,71118
 21535,100000,67770,65842,65251,71156,65736,71075,72534,63030,68529,71279,63656,61880,63083,71109,71123,65743,71123,71123,71183,68436,71110,71123,68433,69870,71187,71183,71169,71103,71091,71095,71113
 21540,100000,67760,65838,65246,71151,65731,71070,72529,63017,68516,71271,63651,61872,63075,71101,71118,65735,71115,71118,71178,68431,71105,71118,68428,69865,71182,71178,71164,71098,71086,71090,71108
 21545,100000,67743,65817,65225,71130,65710,71049,72512,62995,68495,71250,63630,61851,63054,71080,71094,65714,71094,71094,71157,68407,71084,71097,68407,69848,71161,71157,71143,71077,71065,71069,71087
 21550,100000,67738,65812,65220,71125,65705,71044,72507,62980,68490,71245,63625,61846,63049,71075,71089,65699,71089,71089,71149,68402,71076,71089,68394,69840,71156,71152,71138,71072,71060,71064,71082
 21555,100000,67733,65807,65215,71120,65700,71039,72502,62975,68485,71240,63620,61835,63044,71070,71084,65694,71084,71084,71144,68392,71071,71084,68389,69835,71148,71147,71130,71064,71055,71056,71077
 21560,100000,67723,65797,65205,71115,65690,71034,72497,62970,68480,71235,63610,61831,63034,71065,71079,65689,71079,71079,71139,68387,71066,71079,68384,69825,71143,71139,71125,71059,71047,71051,71069
 21565,100000,67713,65789,65200,71110,65685,71029,72492,62965,68475,71230,63605,61826,63029,71060,71074,65684,71074,71074,71134,68382,71061,71074,68379,69820,71138,71134,71120,71054,71042,71046,71064
 21570,100000,67700,65779,65192,71102,65671,71021,72487,62960,68470,71225,63600,61821,63019,71055,71069,65679,71069,71069,71129,68377,71056,71069,68374,69815,71133,71129,71115,71049,71037,71041,71059
 21575,100000,67695,65768,65182,71097,65667,71016,72479,62955,68465,71220,63592,61816,63009,71050,71064,65674,71064,71064,71124,68372,71051,71064,68369,69810,71128,71124,71110,71044,71032,71036,71054
 21580,100000,67679,65764,65177,71092,65662,71011,72474,62942,68452,71212,63587,61808,63001,71042,71059,65666,71056,71059,71119,68367,71046,71059,68364,69805,71123,71119,71105,71039,71027,71031,71049
 21585,100000,67675,65759,65172,71087,65657,71006,72469,62932,68447,71207,63582,61803,62996,71037,71051,65661,71051,71051,71114,68359,71041,71054,68359,69800,71118,71114,71100,71034,71022,71026,71044
 21590,100000,67670,65754,65167,71082,65652,71001,72464,62917,68442,71202,63577,61798,62991,71032,71046,65646,71046,71046,71106,68354,71033,71046,68346,69792,71113,71109,71095,71029,71017,71021,71039
 21595,100000,67665,65749,65162,71077,65647,70996,72459,62912,68437,71197,63572,61793,62986,71027,71041,65641,71041,71041,71101,68344,71028,71041,68341,69787,71105,71104,71087,71021,71012,71013,71034
 21600,100000,67660,65744,65157,71072,65637,70991,72454,62907,68432,71192,63567,61788,62976,71022,71036,65636,71036,71036,71096,68339,71023,71036,68336,69777,71100,71096,71082,71016,71004,71008,71026
 21605,100000,67643,65720,65136,71051,65616,70970,72437,62890,68411,71171,63546,61767,62955,71001,71015,65615,71015,71015,71075,68318,71002,71015,68315,69760,71079,71075,71061,70995,70983,70987,71005
 21610,100000,67635,65715,65128,71043,65602,70962,72432,62885,68406,71166,63541,61762,62945,70996,71010,65610,71010,71010,71070,68313,70997,71010,68310,69755,71074,71070,71056,70990,70978,70982,71000
 21615,100000,67630,65710,65123,71038,65598,70957,72424,62880,68401,71161,63533,61757,62935,70991,71005,65605,71005,71005,71065,68308,70992,71005,68305,69750,71069,71065,71051,70985,70973,70977,70995
 21620,100000,67614,65705,65118,71033,65593,70952,72419,62867,68388,71153,63528,61749,62927,70983,71000,65597,70997,71000,71060,68303,70987,71000,68300,69745,71064,71060,71046,70980,70968,70972,70990
 21625,100000,67610,65700,65107,71028,65588,70947,72414,62857,68383,71148,63518,61739,62922,70978,70992,65592,70992,70992,71055,68295,70982,70995,68295,69740,71059,71055,71041,70975,70963,70967,70985
 21630,100000,67595,65685,65098,71023,65583,70942,72409,62842,68378,71143,63508,61734,62917,70973,70987,65577,70987,70987,71047,68290,70974,70987,68282,69732,71054,71050,71036,70970,70958,70962,70980
 21635,100000,67590,65680,65093,71018,65578,70937,72404,62837,68373,71138,63503,61729,62912,70968,70982,65572,70982,70982,71042,68280,70969,70982,68277,69727,71046,71045,71028,70962,70953,70954,70975
 21640,100000,67585,65675,65088,71013,65568,70932,72399,62832,68368,71133,63498,61724,62902,70963,70977,65567,70977,70977,71037,68275,70964,70977,68272,69717,71041,71037,71023,70957,70945,70949,70967
 21645,100000,67575,65667,65083,71008,65563,70927,72394,62827,68363,71128,63493,61719,62897,70958,70972,65562,70972,70972,71032,68270,70959,70972,68267,69712,71036,71032,71018,70952,70940,70944,70962
 21650,100000,67567,65662,65069,71000,65549,70919,72389,62822,68358,71123,63483,61709,62887,70953,70967,65557,70967,70967,71027,68265,70954,70967,68262,69707,71031,71027,71013,70947,70935,70939,70957
 21655,100000,67557,65646,65060,70995,65545,70914,72381,62817,68353,71118,63475,61704,62877,70948,70962,65552,70962,70962,71022,68260,70949,70962,68257,69702,71026,71022,71008,70942,70930,70934,70952
 21660,100000,67541,65642,65055,70990,65540,70909,72376,62804,68340,71110,63470,61696,62869,70940,70957,65544,70954,70957,71017,68255,70944,70957,68252,69697,71021,71017,71003,70937,70925,70929,70947
 21665,100000,67537,65625,65028,70969,65519,70888,72359,62782,68323,71089,63444,61670,62848,70919,70933,65523,70933,70933,70996,68231,70923,70936,68231,69680,71004,70996,70982,70916,70904,70908,70926
 21670,100000,67537,65615,65024,70964,65514,70883,72354,62767,68318,71084,63439,61665,62843,70914,70928,65508,70928,70928,70988,68226,70915,70928,68218,69672,70999,70991,70977,70911,70899,70903,70921
 21675,100000,67537,65610,65019,70959,65509,70878,72349,62762,68313,71079,63434,61660,62838,70909,70923,65503,70923,70923,70983,68216,70910,70923,68213,69667,70991,70986,70969,70903,70894,70895,70916
 21680,100000,67537,65600,65014,70954,65499,70873,72344,62757,68308,71074,63429,61655,62828,70904,70918,65498,70918,70918,70978,68211,70905,70918,68208,69657,70986,70978,70964,70898,70886,70890,70908
 21685,100000,67537,65592,65009,70949,65494,70868,72339,62752,68303,71069,63424,61650,62823,70899,70913,65493,70913,70913,70973,68206,70900,70913,68203,69652,70981,70973,70959,70893,70881,70885,70903
 21690,100000,67537,65587,64995,70941,65480,70860,72334,62747,68298,71064,63414,61640,62813,70894,70908,65488,70908,70908,70968,68201,70895,70908,68198,69647,70976,70968,70954,70888,70876,70880,70898
 21695,100000,67537,65571,64986,70936,65476,70855,72326,62742,68293,71059,63406,61635,62803,70889,70903,65483,70903,70903,70963,68196,70890,70903,68193,69642,70971,70963,70949,70883,70871,70875,70893
 21700,100000,67537,65567,64981,70931,65471,70850,72321,62729,68280,71051,63395,61627,62795,70881,70898,65475,70895,70898,70958,68191,70885,70898,68188,69637,70966,70958,70944,70878,70866,70870,70888
 21705,100000,67537,65557,64965,70926,65466,70845,72316,62719,68275,71046,63386,61617,62790,70876,70890,65470,70890,70890,70953,68183,70880,70893,68183,69632,70961,70953,70939,70873,70861,70865,70883
 21710,100000,67537,65542,64956,70921,65461,70840,72311,62704,68270,71041,63376,61612,62785,70871,70885,65455,70885,70885,70945,68178,70872,70885,68170,69624,70956,70948,70934,70868,70856,70860,70878
 21715,100000,67537,65537,64951,70916,65456,70835,72306,62699,68265,71036,63371,61601,62780,70866,70880,65450,70880,70880,70940,68168,70867,70880,68165,69619,70948,70943,70926,70860,70851,70852,70873
 21720,100000,67537,65527,64941,70911,65446,70830,72301,62694,68260,71031,63361,61597,62770,70861,70875,65445,70875,70875,70935,68163,70862,70875,68160,69609,70943,70935,70921,70855,70843,70847,70865
 21725,100000,67537,65503,64920,70890,65425,70809,72284,62677,68239,71010,63340,61576,62749,70840,70854,65424,70854,70854,70914,68142,70841,70854,68139,69592,70922,70914,70900,70834,70822,70826,70844
 21730,100000,67537,65493,64912,70882,65411,70801,72279,62672,68234,71005,63335,61571,62739,70835,70849,65419,70849,70849,70909,68137,70836,70849,68134,69587,70917,70909,70895,70829,70817,70821,70839
 21735,100000,67537,65476,64896,70877,65407,70796,72271,62667,68229,71000,63321,61561,62729,70830,70844,65414,70844,70844,70904,68132,70831,70844,68129,69582,70912,70904,70890,70824,70812,70816,70834
 21740,100000,67537,65472,64891,70872,65402,70791,72266,62654,68216,70992,63316,61553,62721,70822,70839,65406,70836,70839,70899,68127,70826,70839,68124,69577,70907,70899,70885,70819,70807,70811,70829
 21745,100000,67537,65467,64880,70867,65397,70786,72261,62644,68211,70987,63306,61543,62716,70817,70831,65401,70831,70831,70894,68119,70821,70834,68119,69572,70902,70894,70880,70814,70802,70806,70824
 21750,100000,67537,65457,64876,70862,65392,70781,72256,62629,68206,70982,63301,61538,62711,70812,70826,65386,70826,70826,70886,68114,70813,70826,68106,69564,70897,70889,70875,70809,70797,70801,70819
 21755,100000,67537,65452,64871,70857,65387,70776,72251,62624,68201,70977,63296,61533,62706,70807,70821,65381,70821,70821,70881,68104,70808,70821,68101,69559,70889,70884,70867,70801,70792,70793,70814
 21760,100000,67537,65447,64866,70852,65377,70771,72246,62619,68196,70972,63291,61522,62696,70802,70816,65376,70816,70816,70876,68099,70803,70816,68096,69549,70884,70876,70862,70796,70784,70788,70806
 21765,100000,67530,65434,64856,70847,65372,70766,72241,62614,68191,70967,63281,61518,62691,70797,70811,65371,70811,70811,70871,68094,70798,70811,68091,69544,70879,70871,70857,70791,70779,70783,70801
 21770,100000,67522,65429,64848,70839,65358,70758,72236,62609,68186,70962,63276,61513,62681,70792,70806,65366,70806,70806,70866,68089,70793,70806,68086,69539,70874,70866,70852,70786,70774,70778,70796
 21775,100000,67517,65424,64843,70834,65354,70753,72228,62604,68181,70957,63268,61508,62671,70787,70801,65361,70801,70801,70861,68084,70788,70801,68081,69534,70869,70861,70847,70781,70769,70773,70791
 21780,100000,67512,65419,64838,70829,65349,70748,72223,62591,68168,70949,63257,61494,62663,70779,70796,65353,70793,70796,70856,68079,70783,70796,68076,69529,70864,70856,70842,70776,70764,70768,70786
 21785,100000,67490,65393,64812,70808,65328,70727,72206,62569,68147,70928,63237,61468,62642,70758,70772,65332,70772,70772,70835,68055,70762,70775,68055,69512,70843,70835,70821,70755,70743,70747,70765
 21790,100000,67480,65383,64802,70803,65323,70722,72201,62554,68142,70923,63227,61463,62637,70753,70767,65317,70767,70767,70827,68050,70754,70767,68042,69504,70838,70830,70816,70750,70738,70742,70760
 21795,100000,67469,65378,64797,70798,65318,70717,72196,62549,68137,70918,63222,61452,62632,70748,70762,65312,70762,70762,70822,68040,70749,70762,68037,69499,70830,70825,70808,70742,70733,70734,70755
 21800,100000,67460,65368,64787,70793,65308,70712,72191,62544,68132,70913,63212,61442,62622,70743,70757,65307,70757,70757,70817,68035,70744,70757,68032,69489,70825,70817,70803,70737,70725,70729,70747
 21805,100000,67455,65360,64782,70788,65303,70707,72186,62539,68127,70908,63207,61438,62617,70738,70752,65302,70752,70752,70812,68030,70739,70752,68027,69484,70820,70812,70798,70732,70720,70724,70742
 21810,100000,67447,65355,64768,70780,65289,70699,72181,62534,68122,70903,63197,61428,62607,70733,70747,65297,70747,70747,70807,68025,70734,70747,68022,69479,70815,70807,70793,70727,70715,70719,70737
 21815,100000,67437,65339,64759,70775,65285,70694,72173,62529,68117,70898,63189,61418,62597,70728,70742,65292,70742,70742,70802,68020,70729,70742,68017,69474,70810,70802,70788,70722,70710,70714,70732
 21820,100000,67427,65335,64754,70770,65280,70689,72168,62516,68104,70890,63172,61404,62589,70720,70737,65284,70734,70737,70797,68015,70724,70737,68012,69469,70805,70797,70783,70717,70705,70709,70727
 21825,100000,67411,65319,64732,70765,65275,70684,72163,62506,68099,70885,63163,61394,62584,70715,70729,65279,70729,70729,70792,68007,70719,70732,68007,69464,70800,70792,70778,70712,70700,70704,70722
 21830,100000,67396,65304,64723,70760,65270,70679,72158,62491,68094,70880,63153,61389,62579,70710,70724,65264,70724,70724,70784,68002,70711,70724,67994,69456,70795,70787,70773,70707,70695,70699,70717
 21835,100000,67391,65299,64718,70755,65265,70674,72153,62486,68089,70875,63148,61378,62574,70705,70719,65259,70719,70719,70779,67992,70706,70719,67989,69451,70787,70782,70765,70699,70690,70691,70712
 21840,100000,67381,65289,64713,70750,65255,70669,72148,62481,68084,70870,63143,61368,62564,70700,70714,65254,70714,70714,70774,67987,70701,70714,67984,69441,70782,70774,70760,70694,70682,70686,70704
 21845,100000,67359,65260,64687,70729,65234,70648,72131,62464,68063,70849,63117,61348,62543,70679,70693,65233,70693,70693,70753,67966,70680,70693,67963,69424,70761,70753,70739,70673,70661,70665,70683
 21850,100000,67346,65250,64673,70721,65220,70640,72126,62459,68058,70844,63107,61338,62533,70674,70688,65228,70688,70688,70748,67961,70675,70688,67958,69419,70756,70748,70734,70668,70656,70660,70678
