
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 27010,100000,70063,56793,65165,69297,70740,69357,56657,70382,67477,65393,71815,71684,66333,64445,67244,66549,65866,72536,72164,71855,72446,67814,69124,56727,69345,61901,72163,72143,68343,64284,69339
 27015,100000,70063,56788,65160,69289,70730,69352,56649,70382,67472,65388,71810,71679,66325,64437,67239,66549,65861,72531,72159,71850,72441,67809,69119,56719,69340,61896,72158,72138,68336,64276,69334
 27020,100000,70063,56778,65152,69281,70716,69344,56641,70382,67467,65380,71805,71674,66319,64429,67228,66549,65856,72526,72154,71845,72436,67799,69101,56711,69335,61887,72153,72133,68332,64271,69326
 27025,100000,70063,56764,65144,69276,70698,69336,56633,70382,67462,65372,71800,71669,66311,64421,67223,66549,65851,72521,72149,71840,72431,67795,69101,56703,69330,61879,72148,72128,68324,64266,69321
 27030,100000,70063,56759,65139,69271,70694,69331,56625,70382,67457,65364,71795,71664,66305,64413,67218,66549,65846,72516,72144,71835,72426,67790,69101,56695,69325,61871,72143,72123,68319,64258,69316
 27035,100000,70063,56749,65131,69263,70673,69323,56617,70382,67452,65356,71790,71659,66296,64405,67213,66549,65841,72511,72139,71830,72421,67785,69101,56687,69320,61862,72138,72118,68309,64253,69311
 27040,100000,70063,56744,65126,69258,70660,69315,56609,70372,67447,65351,71785,71654,66289,64397,67205,66549,65836,72506,72134,71825,72416,67780,69101,56679,69315,61857,72133,72113,68305,64248,69306
 27045,100000,70063,56739,65121,69253,70656,69310,56601,70359,67439,65343,71780,71649,66283,64392,67200,66549,65831,72501,72129,71820,72411,67775,69101,56671,69310,61849,72128,72108,68300,64240,69301
 27050,100000,70063,56734,65116,69248,70648,69305,56593,70346,67431,65335,71775,71644,66277,64384,67195,66549,65826,72496,72124,71815,72406,67770,69101,56663,69305,61841,72123,72103,68295,64235,69296
 27055,100000,70063,56720,65108,69243,70643,69300,56585,70333,67426,65330,71770,71639,66272,64376,67187,66549,65821,72491,72119,71810,72401,67765,69101,56655,69300,61833,72118,72098,68290,64227,69291
 27060,100000,70063,56706,65100,69232,70632,69289,56577,70315,67418,65325,71765,71634,66262,64371,67179,66549,65816,72486,72114,71805,72396,67760,69101,56647,69295,61825,72113,72093,68282,64219,69286
 27065,100000,70063,56696,65092,69227,70632,69284,56569,70305,67413,65320,71760,71629,66257,64363,67171,66549,65811,72481,72109,71800,72391,67755,69101,56639,69290,61819,72108,72088,68277,64214,69281
 27070,100000,70063,56682,65084,69222,70632,69279,56561,70290,67405,65315,71755,71624,66252,64355,67163,66549,65806,72476,72104,71795,72386,67750,69101,56631,69285,61811,72103,72083,68272,64209,69276
 27075,100000,70063,56677,65079,69217,70632,69274,56553,70275,67397,65310,71750,71619,66247,64347,67155,66549,65801,72471,72099,71790,72381,67745,69101,56623,69280,61803,72098,72078,68267,64201,69271
 27080,100000,70063,56669,65074,69212,70632,69269,56545,70265,67389,65302,71745,71614,66242,64339,67150,66549,65796,72466,72094,71785,72376,67740,69101,56615,69275,61794,72093,72073,68262,64193,69266
 27085,100000,70063,56664,65069,69207,70632,69264,56537,70252,67381,65297,71740,71609,66237,64334,67145,66549,65791,72461,72089,71780,72371,67735,69101,56607,69270,61789,72088,72068,68257,64188,69261
 27090,100000,70063,56654,65061,69202,70632,69259,56529,70247,67376,65292,71735,71604,66232,64329,67140,66544,65786,72456,72084,71775,72366,67730,69101,56599,69265,61783,72083,72063,68252,64180,69256
 27095,100000,70063,56644,65053,69197,70632,69254,56521,70224,67368,65284,71730,71599,66227,64321,67132,66536,65781,72451,72079,71770,72361,67725,69101,56591,69260,61777,72078,72058,68247,64175,69251
 27100,100000,70063,56634,65045,69192,70632,69249,56513,70211,67360,65279,71725,71594,66222,64313,67124,66531,65776,72446,72074,71765,72356,67720,69101,56583,69255,61771,72073,72053,68242,64170,69246
 27105,100000,70063,56626,65040,69187,70632,69244,56505,70211,67355,65274,71720,71589,66217,64305,67119,66518,65767,72441,72069,71760,72351,67715,69101,56575,69250,61762,72068,72048,68237,64165,69241
 27110,100000,70060,56612,65032,69182,70632,69239,56497,70211,67350,65269,71715,71584,66212,64300,67114,66513,65762,72436,72064,71755,72346,67710,69101,56567,69245,61754,72063,72043,68232,64157,69236
 27115,100000,70039,56607,65027,69177,70632,69234,56489,70211,67345,65264,71710,71579,66207,64295,67109,66500,65753,72431,72059,71750,72341,67705,69101,56559,69231,61749,72058,72038,68227,64149,69231
 27120,100000,70021,56597,65019,69172,70632,69229,56481,70211,67337,65256,71705,71574,66202,64287,67104,66495,65748,72426,72054,71745,72336,67700,69101,56551,69226,61741,72053,72033,68222,64144,69226
 27125,100000,69991,56583,65011,69167,70632,69224,56473,70211,67329,65251,71700,71569,66197,64279,67099,66482,65739,72421,72049,71740,72331,67695,69092,56543,69218,61733,72048,72028,68217,64136,69221
 27130,100000,69982,56573,65003,69162,70632,69219,56465,70211,67324,65243,71695,71564,66192,64274,67094,66472,65733,72416,72044,71735,72326,67686,69083,56535,69213,61728,72043,72023,68212,64128,69216
 27135,100000,69963,56568,64998,69157,70632,69214,56457,70211,67316,65238,71690,71559,66187,64269,67086,66452,65722,72411,72039,71730,72321,67681,69064,56527,69205,61723,72038,72018,68207,64120,69211
 27140,100000,69945,56558,64990,69152,70632,69209,56449,70211,67308,65233,71685,71554,66182,64264,67078,66428,65709,72406,72034,71725,72316,67672,69043,56519,69200,61718,72033,72013,68202,64112,69206
 27145,100000,69934,56548,64982,69147,70632,69204,56441,70211,67303,65225,71680,71549,66177,64256,67073,66413,65699,72401,72029,71720,72311,67663,69028,56511,69195,61710,72028,72008,68197,64104,69201
 27150,100000,69934,56540,64977,69142,70632,69199,56433,70211,67298,65220,71675,71544,66172,64251,67068,66403,65693,72396,72024,71715,72306,67657,69021,56503,69190,61704,72023,72003,68192,64099,69196
 27155,100000,69934,56530,64969,69137,70632,69194,56425,70211,67293,65215,71670,71539,66167,64246,67060,66379,65680,72391,72019,71710,72301,67652,68999,56495,69185,61695,72018,71998,68187,64094,69188
 27160,100000,69934,56525,64964,69132,70632,69189,56417,70211,67288,65207,71665,71534,66162,64241,67055,66371,65674,72386,72014,71705,72296,67646,68995,56487,69180,61687,72013,71993,68182,64086,69183
 27165,100000,69934,56517,64959,69124,70612,69181,56409,70211,67283,65202,71660,71529,66151,64233,67050,66351,65663,72381,72009,71700,72291,67641,68976,56479,69175,61681,72008,71988,68174,64081,69175
 27170,100000,69934,56509,64954,69119,70608,69176,56401,70211,67278,65197,71655,71524,66145,64228,67045,66338,65655,72376,72004,71695,72286,67632,68958,56471,69170,61672,72003,71983,68170,64073,69167
 27175,100000,69934,56499,64946,69114,70587,69168,56393,70211,67273,65192,71650,71519,66136,64223,67037,66338,65650,72371,71999,71690,72281,67624,68942,56463,69165,61666,71998,71978,68160,64065,69159
 27180,100000,69934,56494,64941,69109,70575,69163,56385,70211,67268,65187,71645,71514,66128,64215,67032,66338,65645,72366,71994,71685,72276,67619,68937,56455,69160,61661,71993,71973,68153,64060,69154
 27185,100000,69934,56489,64936,69104,70561,69155,56377,70211,67263,65182,71640,71509,66122,64210,67027,66338,65640,72361,71989,71680,72271,67613,68929,56447,69155,61653,71988,71968,68148,64055,69149
 27190,100000,69934,56475,64928,69099,70549,69150,56369,70211,67258,65174,71635,71504,66112,64202,67022,66338,65635,72356,71984,71675,72266,67606,68916,56439,69150,61645,71983,71963,68141,64047,69141
 27195,100000,69934,56470,64923,69091,70525,69142,56361,70211,67253,65169,71630,71499,66102,64197,67017,66338,65630,72351,71979,71670,72261,67600,68908,56431,69145,61640,71978,71958,68132,64039,69136
 27200,100000,69934,56456,64915,69083,70515,69134,56353,70211,67248,65164,71625,71494,66096,64192,67012,66338,65625,72346,71974,71665,72256,67595,68903,56423,69140,61632,71973,71953,68128,64031,69131
 27205,100000,69934,56448,64910,69075,70508,69129,56345,70208,67243,65159,71620,71489,66089,64187,67007,66338,65620,72341,71969,71660,72251,67589,68895,56415,69135,61623,71968,71948,68123,64023,69126
 27210,100000,69934,56440,64905,69070,70493,69124,56337,70192,67231,65151,71615,71484,66080,64179,67002,66338,65615,72336,71964,71655,72246,67581,68889,56407,69130,61617,71963,71943,68113,64015,69117
 27215,100000,69934,56435,64900,69062,70478,69119,56329,70184,67226,65146,71610,71479,66071,64174,66997,66338,65610,72331,71959,71650,72241,67576,68889,56399,69125,61609,71958,71938,68104,64010,69112
 27220,100000,69934,56427,64895,69054,70469,69111,56321,70169,67218,65138,71605,71474,66063,64166,66989,66338,65605,72326,71954,71645,72236,67571,68889,56391,69120,61600,71953,71933,68098,64002,69107
 27225,100000,69934,56417,64887,69049,70469,69106,56313,70151,67210,65133,71600,71469,66058,64161,66981,66338,65600,72321,71949,71640,72231,67566,68889,56383,69115,61591,71948,71928,68094,63994,69102
 27230,100000,69934,56409,64882,69044,70469,69101,56305,70141,67205,65128,71595,71464,66053,64153,66973,66338,65595,72316,71944,71635,72226,67561,68889,56375,69110,61585,71943,71923,68089,63989,69097
 27235,100000,69934,56401,64877,69039,70469,69096,56297,70136,67200,65123,71590,71459,66048,64145,66968,66338,65590,72311,71939,71630,72221,67556,68889,56367,69105,61579,71938,71918,68084,63984,69092
 27240,100000,69934,56387,64869,69034,70469,69091,56289,70131,67195,65118,71585,71454,66043,64137,66963,66338,65585,72306,71934,71625,72216,67551,68889,56359,69100,61568,71933,71913,68079,63976,69087
 27245,100000,69933,56379,64864,69029,70469,69086,56281,70126,67190,65113,71580,71449,66038,64132,66958,66338,65580,72301,71929,71620,72211,67546,68889,56351,69095,61562,71928,71908,68074,63968,69082
 27250,100000,69903,56365,64856,69024,70469,69081,56273,70118,67185,65108,71575,71444,66033,64127,66953,66338,65575,72296,71924,71615,72206,67541,68889,56343,69084,61554,71923,71903,68069,63963,69077
 27255,100000,69884,56351,64848,69019,70469,69076,56265,70108,67180,65100,71570,71439,66028,64119,66945,66338,65570,72291,71919,71610,72201,67536,68889,56335,69079,61549,71918,71898,68064,63958,69072
 27260,100000,69865,56341,64840,69014,70469,69071,56257,70098,67172,65092,71565,71434,66023,64114,66940,66338,65565,72286,71914,71605,72196,67531,68889,56327,69071,61544,71913,71893,68059,63950,69067
 27265,100000,69850,56331,64832,69009,70469,69066,56249,70080,67164,65087,71560,71429,66018,64106,66932,66338,65560,72281,71909,71600,72191,67526,68889,56319,69063,61536,71908,71888,68054,63945,69062
 27270,100000,69846,56326,64827,69004,70469,69061,56241,70067,67159,65082,71555,71424,66013,64101,66924,66338,65555,72276,71904,71595,72186,67521,68889,56311,69058,61531,71903,71883,68049,63940,69057
 27275,100000,69838,56321,64822,68999,70469,69056,56233,70047,67151,65077,71550,71419,66008,64093,66916,66324,65543,72271,71899,71590,72181,67516,68889,56303,69053,61526,71898,71878,68044,63932,69052
 27280,100000,69830,56316,64817,68994,70469,69051,56225,70022,67146,65072,71545,71414,66003,64088,66911,66307,65536,72266,71894,71585,72176,67511,68889,56295,69048,61521,71893,71873,68039,63924,69047
 27285,100000,69811,56311,64812,68989,70469,69046,56217,70003,67138,65064,71540,71409,65998,64083,66903,66297,65528,72261,71889,71580,72171,67506,68889,56287,69040,61513,71888,71868,68034,63916,69042
 27290,100000,69792,56301,64804,68984,70469,69041,56209,69997,67133,65059,71535,71404,65993,64078,66895,66284,65519,72256,71884,71575,72166,67501,68889,56279,69032,61508,71883,71863,68029,63908,69037
 27295,100000,69779,56291,64796,68979,70469,69036,56201,69997,67128,65054,71530,71399,65988,64073,66890,66279,65514,72251,71879,71570,72161,67496,68889,56271,69027,61500,71878,71858,68024,63903,69032
 27300,100000,69771,56286,64791,68974,70469,69031,56193,69997,67123,65049,71525,71394,65983,64065,66885,66269,65506,72246,71874,71565,72156,67491,68889,56263,69022,61492,71873,71853,68019,63898,69027
 27305,100000,69763,56272,64783,68969,70469,69026,56185,69997,67118,65044,71520,71389,65978,64057,66880,66256,65497,72241,71869,71560,72151,67486,68889,56255,69017,61484,71868,71848,68014,63890,69022
 27310,100000,69758,56267,64778,68964,70469,69021,56177,69997,67113,65036,71515,71384,65973,64052,66875,66248,65491,72236,71864,71555,72146,67478,68882,56247,69012,61479,71863,71843,68009,63882,69017
 27315,100000,69748,56253,64770,68959,70469,69016,56169,69997,67105,65028,71510,71379,65968,64044,66870,66238,65483,72231,71859,71550,72141,67468,68858,56239,69007,61470,71858,71838,68004,63877,69007
 27320,100000,69748,56245,64765,68954,70469,69011,56161,69997,67100,65020,71505,71374,65963,64036,66862,66217,65471,72226,71854,71545,72136,67462,68837,56231,69002,61461,71853,71833,67999,63869,68999
 27325,100000,69748,56237,64760,68949,70456,69006,56153,69997,67095,65012,71500,71369,65956,64031,66857,66193,65458,72221,71849,71540,72131,67453,68816,56223,68997,61455,71848,71828,67991,63864,68991
 27330,100000,69748,56232,64755,68944,70440,68998,56145,69997,67090,65004,71495,71364,65948,64023,66849,66167,65443,72216,71844,71535,72126,67444,68792,56215,68992,61450,71843,71823,67984,63856,68983
 27335,100000,69748,56227,64750,68936,70433,68993,56137,69997,67085,64999,71490,71359,65941,64018,66841,66167,65438,72211,71839,71530,72121,67438,68782,56207,68987,61445,71838,71818,67980,63848,68978
 27340,100000,69748,56213,64742,68928,70423,68988,56129,69997,67080,64991,71485,71354,65935,64010,66833,66167,65433,72206,71834,71525,72116,67431,68769,56199,68982,61437,71833,71813,67972,63840,68973
 27345,100000,69748,56205,64737,68923,70410,68983,56121,69997,67075,64986,71480,71349,65926,64002,66828,66167,65428,72201,71829,71520,72111,67421,68750,56191,68977,61431,71828,71808,67965,63835,68964
 27350,100000,69748,56191,64729,68918,70394,68975,56113,69997,67070,64981,71475,71344,65918,63994,66823,66167,65423,72196,71824,71515,72106,67415,68742,56183,68972,61420,71823,71803,67959,63830,68959
 27355,100000,69748,56186,64724,68910,70385,68970,56105,69997,67065,64973,71470,71339,65911,63986,66818,66167,65418,72191,71819,71510,72101,67410,68737,56175,68967,61412,71818,71798,67952,63822,68954
 27360,100000,69748,56172,64716,68905,70364,68962,56097,69997,67060,64968,71465,71334,65902,63978,66813,66167,65413,72186,71814,71505,72096,67404,68729,56167,68962,61404,71813,71793,67942,63814,68949
 27365,100000,69748,56164,64711,68900,70351,68954,56089,69997,67055,64960,71460,71329,65895,63973,66808,66167,65408,72181,71809,71500,72091,67399,68724,56159,68957,61395,71808,71788,67938,63809,68944
 27370,100000,69748,56159,64706,68892,70337,68949,56081,69997,67050,64955,71455,71324,65885,63965,66803,66167,65403,72176,71804,71495,72086,67394,68719,56151,68952,61390,71803,71783,67928,63801,68939
 27375,100000,69748,56154,64701,68884,70318,68941,56073,69997,67045,64947,71450,71319,65878,63957,66795,66167,65398,72171,71799,71490,72081,67386,68706,56143,68947,61382,71798,71778,67921,63796,68934
 27380,100000,69748,56149,64696,68876,70311,68936,56065,69997,67040,64939,71445,71314,65871,63952,66787,66167,65393,72166,71794,71485,72076,67381,68700,56135,68942,61374,71793,71773,67916,63791,68926
 27385,100000,69748,56139,64688,68871,70298,68931,56057,69997,67035,64931,71440,71309,65862,63947,66782,66167,65388,72161,71789,71480,72071,67376,68700,56127,68937,61368,71788,71768,67909,63783,68921
 27390,100000,69748,56131,64683,68866,70290,68926,56049,69997,67030,64926,71435,71304,65856,63942,66777,66167,65383,72156,71784,71475,72066,67371,68700,56119,68932,61359,71783,71763,67905,63778,68916
 27395,100000,69748,56117,64675,68861,70282,68921,56041,69995,67025,64921,71430,71299,65850,63934,66768,66167,65378,72151,71779,71470,72061,67366,68700,56111,68927,61348,71778,71758,67900,63770,68911
 27400,100000,69748,56103,64667,68856,70277,68916,56033,69971,67020,64916,71425,71294,65845,63926,66757,66167,65373,72146,71774,71465,72056,67361,68700,56103,68922,61337,71773,71753,67895,63762,68906
 27405,100000,69748,56095,64662,68845,70266,68911,56025,69961,67012,64908,71420,71289,65838,63918,66752,66167,65368,72141,71769,71460,72051,67356,68700,56095,68917,61331,71768,71748,67887,63757,68901
 27410,100000,69748,56081,64654,68840,70266,68906,56017,69951,67007,64900,71415,71284,65833,63913,66744,66167,65363,72136,71764,71455,72046,67351,68700,56087,68912,61320,71763,71743,67882,63749,68896
 27415,100000,69748,56067,64646,68835,70266,68901,56009,69946,67002,64892,71410,71279,65828,63905,66739,66167,65358,72131,71759,71450,72041,67346,68700,56079,68907,61309,71758,71738,67877,63741,68891
 27420,100000,69745,56062,64641,68830,70266,68896,56001,69928,66994,64884,71405,71274,65823,63900,66731,66167,65353,72126,71754,71445,72036,67341,68700,56071,68902,61301,71753,71733,67872,63736,68886
 27425,100000,69731,56057,64636,68825,70266,68891,55993,69923,66989,64879,71400,71269,65818,63892,66726,66167,65348,72121,71749,71440,72031,67336,68700,56063,68894,61293,71748,71728,67867,63728,68881
 27430,100000,69717,56047,64628,68820,70266,68886,55985,69910,66981,64871,71395,71264,65813,63884,66718,66167,65343,72116,71744,71435,72026,67331,68700,56055,68889,61285,71743,71723,67862,63723,68876
 27435,100000,69687,56033,64620,68815,70266,68881,55977,69902,66973,64863,71390,71259,65808,63876,66713,66163,65338,72111,71739,71430,72021,67326,68700,56047,68881,61280,71738,71718,67857,63715,68871
 27440,100000,69668,56023,64612,68810,70266,68876,55969,69887,66965,64858,71385,71254,65803,63871,66708,66155,65333,72106,71734,71425,72016,67321,68700,56039,68873,61275,71733,71713,67852,63707,68866
 27445,100000,69653,56015,64607,68805,70266,68871,55961,69866,66957,64853,71380,71249,65798,63866,66703,66142,65325,72101,71729,71420,72011,67316,68700,56031,68865,61267,71728,71708,67847,63702,68861
 27450,100000,69645,56010,64602,68800,70266,68866,55953,69847,66949,64845,71375,71244,65793,63861,66695,66134,65320,72096,71724,71415,72006,67311,68700,56023,68860,61262,71723,71703,67842,63697,68856
 27455,100000,69620,55996,64594,68795,70266,68861,55945,69826,66944,64840,71370,71239,65788,63856,66687,66121,65312,72091,71719,71410,72001,67306,68700,56015,68852,61254,71718,71698,67837,63692,68851
 27460,100000,69606,55986,64586,68790,70266,68856,55937,69816,66936,64835,71365,71234,65783,63848,66679,66111,65304,72086,71714,71405,71996,67301,68700,56007,68847,61249,71713,71693,67832,63687,68846
 27465,100000,69598,55978,64581,68785,70266,68851,55929,69816,66931,64830,71360,71229,65778,63840,66674,66106,65299,72081,71709,71400,71991,67296,68700,55999,68842,61243,71708,71688,67827,63679,68841
 27470,100000,69593,55973,64576,68780,70266,68846,55921,69816,66926,64825,71355,71224,65773,63832,66669,66101,65294,72076,71704,71395,71986,67291,68700,55991,68837,61238,71703,71683,67822,63671,68836
 27475,100000,69585,55963,64568,68775,70266,68841,55913,69816,66921,64820,71350,71219,65768,63824,66664,66091,65286,72071,71699,71390,71981,67286,68700,55983,68832,61232,71698,71678,67817,63663,68831
 27480,100000,69577,55949,64560,68770,70266,68836,55905,69816,66916,64812,71345,71214,65763,63819,66656,66081,65278,72066,71694,71385,71976,67274,68681,55975,68827,61224,71693,71673,67812,63658,68826
 27485,100000,69572,55935,64552,68765,70266,68831,55897,69816,66911,64807,71340,71209,65758,63814,66648,66034,65258,72061,71689,71380,71971,67265,68648,55967,68822,61216,71688,71668,67807,63653,68818
 27490,100000,69567,55921,64544,68760,70266,68826,55889,69816,66906,64799,71335,71204,65753,63806,66640,66012,65248,72056,71684,71375,71966,67256,68627,55959,68817,61205,71683,71663,67802,63645,68810
 27495,100000,69562,55914,64536,68755,70266,68821,55881,69816,66901,64794,71330,71199,65748,63801,66632,65993,65239,72051,71679,71370,71961,67251,68611,55951,68812,61196,71678,71658,67797,63640,68802
 27500,100000,69549,55914,64531,68750,70266,68816,55873,69816,66893,64789,71325,71194,65743,63796,66624,65967,65226,72046,71674,71365,71956,67243,68586,55943,68807,61191,71673,71653,67792,63635,68797
 27505,100000,69538,55914,64526,68745,70266,68811,55865,69816,66888,64784,71320,71189,65738,63791,66616,65967,65221,72041,71669,71360,71951,67233,68571,55935,68799,61186,71668,71648,67787,63627,68791
 27510,100000,69534,55914,64521,68740,70244,68806,55857,69816,66883,64779,71315,71184,65726,63786,66611,65967,65216,72036,71664,71355,71946,67228,68566,55927,68794,61181,71663,71643,67774,63622,68786
 27515,100000,69526,55914,64516,68732,70230,68798,55849,69816,66878,64774,71310,71179,65720,63781,66606,65967,65211,72031,71659,71350,71941,67220,68553,55919,68789,61176,71658,71638,67770,63617,68778
 27520,100000,69512,55914,64511,68724,70226,68793,55841,69816,66873,64769,71305,71174,65714,63776,66601,65967,65206,72026,71654,71345,71936,67216,68548,55911,68781,61171,71653,71633,67765,63612,68773
 27525,100000,69502,55914,64506,68719,70202,68785,55833,69816,66868,64764,71300,71169,65704,63768,66596,65967,65201,72021,71649,71340,71931,67208,68536,55903,68773,61166,71648,71628,67755,63607,68765
 27530,100000,69496,55914,64501,68711,70190,68780,55825,69816,66860,64759,71295,71164,65694,63763,66591,65967,65196,72016,71644,71335,71926,67204,68536,55895,68768,61161,71643,71623,67749,63599,68760
 27535,100000,69496,55914,64496,68703,70185,68775,55817,69816,66855,64754,71290,71159,65689,63758,66586,65967,65191,72011,71639,71330,71921,67199,68536,55887,68763,61156,71638,71618,67745,63594,68755
 27540,100000,69496,55914,64491,68695,70172,68770,55809,69816,66850,64749,71285,71154,65680,63753,66581,65967,65186,72006,71634,71325,71916,67194,68536,55879,68758,61151,71633,71613,67738,63589,68750
 27545,100000,69496,55914,64486,68687,70158,68762,55801,69816,66845,64744,71280,71149,65674,63748,66576,65967,65181,72001,71629,71320,71911,67189,68536,55871,68753,61146,71628,71608,67734,63581,68745
 27550,100000,69496,55914,64481,68682,70141,68757,55793,69816,66840,64739,71275,71144,65663,63740,66571,65967,65176,71996,71624,71315,71906,67184,68536,55863,68748,61141,71623,71603,67724,63576,68740
 27555,100000,69496,55914,64476,68674,70131,68752,55785,69816,66835,64734,71270,71139,65657,63735,66566,65967,65171,71991,71619,71310,71901,67179,68536,55855,68743,61136,71618,71598,67717,63571,68735
 27560,100000,69496,55914,64471,68666,70126,68747,55777,69816,66830,64729,71265,71134,65652,63727,66561,65967,65166,71986,71614,71305,71896,67174,68536,55847,68738,61131,71613,71593,67712,63566,68730
 27565,100000,69496,55914,64466,68661,70118,68742,55769,69814,66825,64724,71260,71129,65646,63722,66556,65967,65161,71981,71609,71300,71891,67169,68536,55839,68733,61126,71608,71588,67707,63561,68725
 27570,100000,69496,55914,64461,68653,70099,68734,55761,69809,66820,64719,71255,71124,65637,63714,66551,65967,65156,71976,71604,71295,71886,67164,68536,55831,68728,61121,71603,71583,67700,63556,68720
 27575,100000,69496,55914,64456,68645,70089,68729,55753,69796,66815,64714,71250,71119,65626,63709,66543,65967,65151,71971,71599,71290,71881,67159,68536,55823,68723,61116,71598,71578,67693,63551,68715
 27580,100000,69496,55914,64451,68640,70089,68724,55745,69781,66807,64709,71245,71114,65621,63704,66535,65967,65146,71966,71594,71285,71876,67154,68536,55815,68718,61111,71593,71573,67688,63543,68710
 27585,100000,69496,55914,64446,68635,70089,68719,55737,69773,66802,64704,71240,71109,65616,63699,66530,65967,65141,71961,71589,71280,71871,67149,68536,55807,68713,61106,71588,71568,67683,63535,68705
 27590,100000,69496,55914,64441,68630,70089,68714,55729,69760,66794,64699,71235,71104,65611,63694,66525,65967,65136,71956,71584,71275,71866,67144,68536,55799,68708,61101,71583,71563,67678,63527,68700
 27595,100000,69496,55912,64432,68625,70089,68709,55721,69750,66789,64694,71230,71099,65606,63689,66517,65967,65131,71951,71579,71270,71861,67139,68536,55791,68703,61096,71578,71558,67673,63519,68695
 27600,100000,69496,55899,64428,68620,70089,68704,55713,69737,66781,64689,71225,71094,65601,63681,66512,65967,65126,71946,71574,71265,71856,67134,68536,55783,68698,61086,71573,71553,67668,63511,68690
 27605,100000,69496,55891,64423,68615,70089,68699,55705,69727,66776,64684,71220,71089,65596,63676,66504,65966,65121,71941,71569,71260,71851,67129,68536,55775,68693,61077,71568,71548,67663,63506,68685
 27610,100000,69496,55886,64418,68610,70089,68694,55697,69711,66771,64676,71215,71084,65591,63671,66496,65956,65113,71936,71564,71255,71846,67124,68536,55767,68688,61069,71563,71543,67658,63498,68680
 27615,100000,69496,55876,64410,68605,70089,68689,55689,69697,66766,64671,71210,71079,65586,63666,66488,65948,65108,71931,71559,71250,71841,67119,68536,55759,68683,61063,71558,71538,67653,63490,68675
 27620,100000,69496,55868,64405,68600,70089,68684,55681,69684,66758,64666,71205,71074,65581,63661,66483,65943,65103,71926,71554,71245,71836,67114,68536,55751,68678,61057,71553,71533,67648,63485,68670
 27625,100000,69496,55860,64400,68595,70089,68679,55673,69669,66750,64658,71200,71069,65576,63656,66478,65935,65098,71921,71549,71240,71831,67109,68536,55743,68673,61051,71548,71528,67643,63477,68665
 27630,100000,69496,55852,64395,68590,70089,68674,55665,69645,66745,64650,71195,71064,65571,63651,66470,65922,65090,71916,71544,71235,71826,67104,68535,55735,68664,61042,71543,71523,67638,63469,68660
 27635,100000,69475,55847,64390,68585,70089,68669,55657,69630,66737,64645,71190,71059,65566,63646,66462,65906,65082,71911,71539,71230,71821,67099,68525,55727,68657,61037,71538,71518,67633,63461,68652
 27640,100000,69459,55842,64385,68580,70089,68664,55649,69620,66729,64637,71185,71054,65561,63641,66457,65888,65071,71906,71534,71225,71816,67094,68511,55719,68649,61032,71533,71513,67628,63456,68647
 27645,100000,69435,55832,64377,68575,70089,68659,55641,69620,66721,64629,71180,71049,65556,63636,66449,65864,65058,71901,71529,71220,71811,67088,68493,55711,68641,61024,71528,71508,67623,63451,68642
 27650,100000,69421,55822,64369,68570,70089,68654,55633,69620,66713,64621,71175,71044,65551,63628,66441,65843,65049,71896,71524,71215,71806,67082,68475,55703,68636,61019,71523,71503,67618,63446,68634
 27655,100000,69408,55814,64364,68565,70089,68649,55625,69620,66708,64616,71170,71039,65546,63623,66433,65822,65037,71891,71519,71210,71801,67074,68453,55695,68631,61011,71518,71498,67613,63441,68629
 27660,100000,69392,55804,64356,68560,70089,68644,55617,69620,66703,64611,71165,71034,65541,63615,66428,65807,65030,71886,71514,71205,71796,67065,68441,55687,68623,61003,71513,71493,67608,63433,68624
 27665,100000,69373,55796,64351,68555,70089,68639,55609,69620,66698,64606,71160,71029,65536,63607,66423,65793,65022,71881,71509,71200,71791,67060,68433,55679,68615,60998,71508,71488,67603,63425,68619
 27670,100000,69359,55791,64346,68550,70089,68634,55601,69620,66693,64601,71155,71024,65531,63602,66415,65780,65014,71876,71504,71195,71786,67055,68417,55671,68607,60993,71503,71483,67598,63417,68611
 27675,100000,69349,55786,64341,68545,70089,68629,55593,69620,66685,64593,71150,71019,65526,63597,66407,65780,65009,71871,71499,71190,71781,67045,68398,55663,68602,60985,71498,71478,67593,63409,68605
 27680,100000,69349,55776,64333,68540,70087,68624,55585,69620,66680,64588,71145,71014,65521,63589,66402,65780,65004,71866,71494,71185,71776,67036,68385,55655,68597,60976,71493,71473,67588,63401,68599
 27685,100000,69349,55771,64328,68529,70063,68613,55577,69620,66675,64583,71140,71009,65509,63584,66394,65780,64999,71861,71489,71180,71771,67027,68373,55647,68592,60968,71488,71468,67581,63393,68590
 27690,100000,69349,55766,64323,68521,70042,68605,55569,69620,66670,64578,71135,71004,65501,63576,66389,65780,64994,71856,71484,71175,71766,67022,68373,55639,68587,60960,71483,71463,67572,63385,68585
 27695,100000,69349,55752,64315,68516,70038,68600,55561,69620,66665,64570,71130,70999,65495,63568,66384,65780,64989,71851,71479,71170,71761,67017,68373,55631,68582,60949,71478,71458,67568,63380,68580
